Time (s),AI 2/Load Cell of Pull Sled (lbf),Formula 2/Pull Sled Speed (mph),Formula 6/Sled Pull Distance (ft)
0.00000000,-6.3231463432312,0,0
0.00500000,-5.51964521408081,0,0
0.01000000,-7.23863315582275,0,0
0.01500000,-4.92331886291504,0,0
0.02000000,-5.06610107421875,0,0
0.02500000,-5.86680269241333,0,0
0.03000000,-5.59243631362915,0,0
0.03500000,-5.35726547241211,0,0
0.04000000,-2.67659616470337,0,0
0.04500000,-2.16005992889404,0,0
0.05000000,-5.03390550613403,0,0
0.05500000,-3.59488296508789,0,0
0.06000000,-2.82917737960815,0,0
0.06500000,-2.05787253379822,0,0
0.07000000,-2.19645547866821,0,0
0.07500000,3.71641492843628,0,0
0.08000000,5.08404636383057,0,0
0.08500000,7.09139823913574,0,0
0.09000000,0.38342621922493,0,0
0.09500000,10.187816619873,0,0
0.10000000,19.5582599639893,0,0
0.10500000,6.64345359802246,0,0
0.11000000,5.93094158172607,0,0
0.11500000,5.43120336532593,0,0
0.12000000,10.1094264984131,0,0
0.12500000,10.0492334365845,0,0
0.13000000,14.7162570953369,0,0
0.13500000,18.0996398925781,0,0
0.14000000,17.7020893096924,0,0
0.14500000,21.3724365234375,0,0
0.15000000,28.1587982177734,0,0
0.15500000,14.8450412750244,0,0
0.16000000,16.3302593231201,0,0
0.16500000,35.7976570129395,0,0
0.17000000,45.8848114013672,0,0
0.17500000,40.8888282775879,0,0
0.18000000,39.6499824523926,0,0
0.18500000,65.431999206543,0,0
0.19000000,98.7408905029297,0,0
0.19500000,82.7240676879883,0,0
0.20000000,70.7149505615234,0,0
0.20500000,97.6126251220703,0,0
0.21000000,140.937286376953,0,0
0.21500000,63.4554443359375,0,0
0.22000000,-9.5903434753418,0,0
0.22500000,53.4046821594238,0,0
0.23000000,193.405609130859,0,0
0.23500000,355.609191894531,0,0
0.24000000,437.681060791016,0,0
0.24500000,478.547607421875,0,0
0.25000000,484.130126953125,0,0
0.25500000,475.885162353516,0,0
0.26000000,444.494018554687,0,0
0.26500000,427.613494873047,0,0
0.27000000,356.418304443359,0,0
0.27500000,302.590728759766,0,0
0.28000000,268.607116699219,0,0
0.28500000,267.588043212891,0,0
0.29000000,259.558654785156,0,0
0.29500000,276.614135742187,0,0
0.30000000,294.496917724609,0,0
0.30500000,315.019805908203,0,0
0.31000000,312.829071044922,0,0
0.31500000,314.136505126953,0,0
0.32000000,291.922637939453,0,0
0.32500000,288.446868896484,0,0
0.33000000,275.348693847656,0,0
0.33500000,266.16162109375,0,0
0.34000000,247.849090576172,0,0
0.34500000,230.034881591797,0,0
0.35000000,205.885070800781,0,0
0.35500000,185.850738525391,0,0
0.36000000,164.592956542969,0,0
0.36500000,155.632675170898,0,0
0.37000000,146.668167114258,0,0
0.37500000,142.296508789062,0,0
0.38000000,129.35791015625,0,0
0.38500000,119.692100524902,0,0
0.39000000,104.625762939453,0,0
0.39500000,90.0283660888672,0,0
0.40000000,79.6472473144531,0,0
0.40500000,72.8048858642578,0,0
0.41000000,64.4843139648438,0,0
0.41500000,62.8871116638184,0,0
0.42000000,56.1497459411621,0,0
0.42500000,52.9931335449219,0,0
0.43000000,50.340461730957,0,0
0.43500000,49.8925170898438,0,0
0.44000000,45.8750114440918,0,0
0.44500000,47.8641662597656,0,0
0.45000000,46.5217323303223,0,0
0.45500000,45.1303062438965,0,0
0.46000000,40.5178718566895,0,0
0.46500000,36.6095542907715,0,0
0.47000000,32.6186485290527,0,0
0.47500000,32.447868347168,0,0
0.48000000,30.5203075408936,0,0
0.48500000,30.623893737793,0,0
0.49000000,35.1159400939941,0,0
0.49500000,39.2524299621582,0,0
0.50000000,40.9532203674316,0,0
0.50500000,40.1749153137207,0,0
0.51000000,33.6461219787598,0,0
0.51500000,30.5441036224365,0,0
0.52000000,28.3701725006104,0,0
0.52500000,30.6952857971191,0,0
0.53000000,36.5955581665039,0,0
0.53500000,39.9369468688965,0,0
0.54000000,35.1159400939941,0,0
0.54500000,27.56667137146,0,0
0.55000000,25.9022769927979,0,0
0.55500000,28.8937072753906,0,0
0.56000000,35.1425361633301,0,0
0.56500000,38.413932800293,0,0
0.57000000,35.4672966003418,0,0
0.57500000,30.982250213623,0,0
0.58000000,29.9001846313477,0,0
0.58500000,27.5680713653564,0,0
0.59000000,33.1001892089844,0,0
0.59500000,38.8464813232422,0,0
0.60000000,39.7829627990723,0,0
0.60500000,38.5637130737305,0,0
0.61000000,40.8342361450195,0,0
0.61500000,43.7850723266602,0,0
0.62000000,43.6478881835937,0,0
0.62500000,44.1784210205078,0,0
0.63000000,42.1640701293945,0,0
0.63500000,44.1616249084473,0,0
0.64000000,45.4326667785645,0,0
0.64500000,47.8067741394043,0,0
0.65000000,51.6814956665039,0,0
0.65500000,53.582462310791,0,0
0.66000000,54.7289199829102,0,0
0.66500000,55.172664642334,0,0
0.67000000,55.2482566833496,0,0
0.67500000,53.372486114502,0,0
0.68000000,55.1796646118164,0,0
0.68500000,56.1105499267578,0,0
0.69000000,56.2799301147461,0,0
0.69500000,57.5733680725098,0,0
0.70000000,55.6976013183594,0,0
0.70500000,51.9642601013184,0,0
0.71000000,51.9460639953613,0,0
0.71500000,52.1378402709961,0,0
0.72000000,51.8900718688965,0,0
0.72500000,51.3525352478027,0,0
0.73000000,52.0888442993164,0,0
0.73500000,52.2652244567871,0,0
0.74000000,54.6771278381348,0,0
0.74500000,52.042652130127,0,0
0.75000000,50.8527984619141,0,0
0.75500000,49.4179763793945,0,0
0.76000000,47.0676651000977,0,0
0.76500000,45.1722984313965,0,0
0.77000000,44.483585357666,0,0
0.77500000,43.6058921813965,0,0
0.78000000,39.810962677002,0,0
0.78500000,40.4492835998535,0,0
0.79000000,42.9185791015625,0,0
0.79500000,44.4023933410645,0,0
0.80000000,47.2888374328613,0,0
0.80500000,45.5390548706055,0,0
0.81000000,40.6116638183594,0,0
0.81500000,38.3313446044922,0,0
0.82000000,37.4032592773438,0,0
0.82500000,38.1395683288574,0,0
0.83000000,42.6820068359375,0,0
0.83500000,43.9026565551758,0,0
0.84000000,40.5542678833008,0,0
0.84500000,40.8188362121582,0,0
0.85000000,40.4632797241211,0,0
0.85500000,40.0965270996094,0,0
0.86000000,41.6587333679199,0,0
0.86500000,39.6401824951172,0,0
0.87000000,42.4034423828125,0,0
0.87500000,44.1532249450684,0,0
0.88000000,46.7177085876465,0,0
0.88500000,48.4450950622559,0,0
0.89000000,46.864688873291,0,0
0.89500000,40.0139350891113,0,0
0.90000000,37.6300315856934,0,0
0.90500000,39.7801628112793,0,0
0.91000000,45.0309181213379,0,0
0.91500000,52.3478126525879,0,0
0.92000000,55.5674171447754,0,0
0.92500000,52.0524520874023,0,0
0.93000000,47.7955741882324,0,0
0.93500000,41.8883056640625,0,0
0.94000000,40.3288955688477,0,0
0.94500000,45.7154312133789,0,0
0.95000000,50.7352142333984,0,0
0.95500000,49.3423843383789,0,0
0.96000000,47.749382019043,0,0
0.96500000,47.2748413085937,0,0
0.97000000,47.2398452758789,0,0
0.97500000,48.9686317443848,0,0
0.98000000,48.6396713256836,0,0
0.98500000,46.7359046936035,0,0
0.99000000,47.0256690979004,0,0
0.99500000,47.0914611816406,0,0
1.00000000,49.1436080932617,0,0
1.00500000,49.464168548584,0,0
1.01000000,46.5609283447266,0,0
1.01500000,41.111400604248,0,0
1.02000000,42.5812187194824,0,0
1.02500000,45.798023223877,0,0
1.03000000,49.2485961914063,0,0
1.03500000,53.2633018493652,0,0
1.04000000,49.3199882507324,0,0
1.04500000,45.7280311584473,0,0
1.05000000,41.1603927612305,0,0
1.05500000,39.1418418884277,0,0
1.06000000,44.9693260192871,0,0
1.06500000,50.8499984741211,0,0
1.07000000,50.3908538818359,0,0
1.07500000,46.7681007385254,0,0
1.08000000,42.8387870788574,0,0
1.08500000,40.3302955627441,0,0
1.09000000,43.5555000305176,0,0
1.09500000,46.5035362243652,0,0
1.10000000,48.5416831970215,0,0
1.10500000,48.9924278259277,0,0
1.11000000,46.3089599609375,0,0
1.11500000,43.3427238464355,0,0
1.12000000,43.3525238037109,0,0
1.12500000,43.3651237487793,0,0
1.13000000,41.1995887756348,0,0
1.13500000,42.8891792297363,0,0
1.14000000,47.3784255981445,0,0
1.14500000,48.3009147644043,0,0
1.15000000,50.1234893798828,0,0
1.15500000,46.0611877441406,0,0
1.16000000,40.6158599853516,0,0
1.16500000,37.5418395996094,0,0
1.17000000,37.5040473937988,0,0
1.17500000,42.8583831787109,0,0
1.18000000,49.5187644958496,0,0
1.18500000,49.9303131103516,0,0
1.19000000,44.6123695373535,0,0
1.19500000,39.8683547973633,0,0
1.20000000,36.1728096008301,0,0
1.20500000,36.6599502563477,0,0
1.21000000,43.716480255127,0,0
1.21500000,47.3742294311523,0,0
1.22000000,47.6275978088379,0,0
1.22500000,43.731876373291,0,0
1.23000000,38.692497253418,0,0
1.23500000,38.3327445983887,0,0
1.24000000,39.8865509033203,0,0
1.24500000,38.7106971740723,0,0
1.25000000,39.1138458251953,0,0
1.25500000,42.3068542480469,0,0
1.26000000,44.2386131286621,0,0
1.26500000,46.6995124816895,0,0
1.27000000,45.1792984008789,0,0
1.27500000,40.8482322692871,0,0
1.28000000,38.4713249206543,0,0
1.28500000,36.86572265625,0,0
1.29000000,41.2919769287109,0,0
