CPU:202206051423_Unknown.CSV
TimeStamp,RecordNumber,TestDuration_mSec,SchoolNumber,Load,PulsePeriod_uSec,SpeedMPH,SpeedC,SpeedCount,Dist,Dist_SpeedC,Dist_Speed,Power1,Distlast,PulseRaw,PulseTotal
'06/05/2022 14:23:00.800,19117,0,100,58.76753,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:01,19118,200,100,65.78568,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:01.200,19119,400,100,69.13683,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:01.400,19120,600,100,58.8194,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:01.600,19121,801,100,64.22035,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:01.800,19122,1000,100,78.23831,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:02,19123,1200,100,63.80213,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:02.200,19124,1400,100,60.77026,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:02.400,19125,1600,100,67.97906,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:02.600,19126,1800,100,67.4052,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:02.800,19127,2000,100,57.0558,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:03,19128,2200,100,47.98534,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:03.200,19129,2400,100,69.38128,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:03.400,19130,2601,100,60.38564,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:03.600,19131,2800,100,58.82148,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:03.800,19132,3000,100,42.58084,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:04,19133,3200,100,56.35103,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:04.200,19134,3400,100,42.04629,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:04.400,19135,3600,100,46.83,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:04.600,19136,3800,100,35.13625,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:04.800,19137,4000,100,55.1208,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:05,19138,4200,100,39.82368,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:05.200,19139,4400,100,37.4399,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:05.400,19140,4600,100,40.75729,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:05.600,19141,4800,100,35.61382,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:05.800,19142,5000,100,45.8417,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:06,19143,5200,100,38.46453,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:06.200,19144,5400,100,45.45368,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:06.400,19145,5600,100,34.1182,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:06.600,19146,5800,100,31.23723,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:06.800,19147,6000,100,37.38646,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:07,19148,6200,100,35.33926,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:07.200,19149,6400,100,38.56844,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:23:07.400,19150,6600,100,29.22074,NAN,0,0,0,0,0,0,0,0,0,0
