CPU:202206051249_Kansas State Univ.CSV
TimeStamp,RecordNumber,TestDuration_mSec,SchoolNumber,Load,PulsePeriod_uSec,SpeedMPH,SpeedC,SpeedCount,Dist,Dist_SpeedC,Dist_Speed,Power1,Distlast,PulseRaw,PulseTotal
'06/05/2022 12:49:53.200,14160,0,13,0.6553364,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:49:53.400,14161,200,13,0.3918705,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:49:53.600,14162,400,13,0.7770786,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:49:53.800,14163,600,13,0.7583542,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:49:54,14164,800,13,0.7018871,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:49:54.200,14165,1000,13,0.6725807,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:49:54.400,14166,1200,13,0.40238,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:49:54.600,14167,1400,13,0.4481907,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:49:54.800,14168,1600,13,0.5518742,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:49:55,14169,1800,13,0.5951672,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:49:55.200,14170,2000,13,0.8048325,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:49:55.400,14171,2200,13,0.5818482,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:49:55.600,14172,2400,13,0.4582558,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:49:55.800,14173,2600,13,0.5374432,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:49:56,14174,2800,13,0.6402378,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:49:56.200,14175,3000,13,0.353756,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:49:56.400,14176,3200,13,0.4840832,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:49:56.600,14177,3400,13,0.8840198,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:49:56.800,14178,3600,13,2.184254,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:49:57,14179,3800,13,699.9326,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:49:57.200,14180,4000,13,205.6337,2.125471e+07,0.1676519,0.2458895,0.2458895,0.0491779,0.0491779,0.0491779,0.06855446,0.0491779,2,2
'06/05/2022 12:49:57.400,14181,4200,13,6.892601,70913.37,0.2364179,0.3467463,0.3688342,0.1229448,0.1185272,0.1229448,0.003240384,0.1229448,3,5
'06/05/2022 12:49:57.600,14182,4400,13,6.591097,97906.77,0.1712363,0.2511466,0.2458895,0.1721227,0.1687565,0.1721227,0.002244328,0.1721227,2,7
'06/05/2022 12:49:57.800,14183,4600,13,5.824749,134702.1,0.1244613,0.1825432,0.1229447,0.1967116,0.2052651,0.1967116,0.001441599,0.1967116,1,8
'06/05/2022 12:49:58,14184,4800,13,12.66673,200676.6,0.08354335,0.1225303,0.1229447,0.2213005,0.2297712,0.2213005,0.002104308,0.2213005,1,9
'06/05/2022 12:49:58.200,14185,5000,13,18.74613,200676.6,0.08354335,0.1225303,0,0.2213005,0.2542772,0.2213005,0.003114271,0.2213005,0,9
'06/05/2022 12:49:58.400,14186,5200,13,12.05957,200676.6,0.08354335,0.1225303,0,0.2213005,0.2787833,0.2213005,0.002003442,0.2213005,0,9
'06/05/2022 12:49:58.600,14187,5400,13,10.03821,717208.3,0.02337563,0.03428425,0.1229447,0.2458895,0.2856402,0.2458895,0.0004666081,0.2458895,1,10
'06/05/2022 12:49:58.800,14188,5600,13,15.50758,717208.3,0.02337563,0.03428425,0,0.2458895,0.292497,0.2458895,0.0007208419,0.2458895,0,10
'06/05/2022 12:49:59,14189,5800,13,13.53661,717208.3,0.02337563,0.03428425,0,0.2458895,0.2993539,0.2458895,0.0006292251,0.2458895,0,10
'06/05/2022 12:49:59.200,14190,6000,13,12.70322,NAN,0,0,0,0.2458895,0.2993539,0.2458895,0,0.2458895,0,10
'06/05/2022 12:49:59.400,14191,6200,13,12.01125,NAN,0,0,0,0.2458895,0.2993539,0.2458895,0,0.2458895,0,10
'06/05/2022 12:49:59.600,14192,6400,13,8.99996,NAN,0,0,0,0.2458895,0.2993539,0.2458895,0,0.2458895,0,10
'06/05/2022 12:49:59.800,14193,6601,13,17.83459,NAN,0,0,0,0.2458895,0.2993539,0.2458895,0,0.2458895,0,10
'06/05/2022 12:50:00,14194,6800,13,6.248218,NAN,0,0,0,0.2458895,0.2993539,0.2458895,0,0.2458895,0,10
'06/05/2022 12:50:00.200,14195,7000,13,17.47437,NAN,0,0,0,0.2458895,0.2993539,0.2458895,0,0.2458895,0,10
'06/05/2022 12:50:00.400,14196,7200,13,13.91358,NAN,0,0,0,0.2458895,0.2993539,0.2458895,0,0.2458895,0,10
'06/05/2022 12:50:00.600,14197,7400,13,20.25291,NAN,0,0,0,0.2458895,0.2993539,0.2458895,0,0.2458895,0,10
'06/05/2022 12:50:00.800,14198,7600,13,15.84584,NAN,0,0,0,0.2458895,0.2993539,0.2458895,0,0.2458895,0,10
'06/05/2022 12:50:01,14199,7800,13,32.23961,NAN,0,0,0,0.2458895,0.2993539,0.2458895,0,0.2458895,0,10
'06/05/2022 12:50:01.200,14200,8000,13,12.87733,NAN,0,0,0,0.2458895,0.2993539,0.2458895,0,0.2458895,0,10
'06/05/2022 12:50:01.400,14201,8200,13,12.69387,NAN,0,0,0,0.2458895,0.2993539,0.2458895,0,0.2458895,0,10
'06/05/2022 12:50:01.600,14202,8400,13,10.49066,NAN,0,0,0,0.2458895,0.2993539,0.2458895,0,0.2458895,0,10
'06/05/2022 12:50:01.800,14203,8600,13,10.32689,NAN,0,0,0,0.2458895,0.2993539,0.2458895,0,0.2458895,0,10
'06/05/2022 12:50:02,14204,8800,13,5.721178,NAN,0,0,0,0.2458895,0.2993539,0.2458895,0,0.2458895,0,10
'06/05/2022 12:50:02.200,14205,9000,13,1.562477,NAN,0,0,0,0.2458895,0.2993539,0.2458895,0,0.2458895,0,10
'06/05/2022 12:50:02.400,14206,9200,13,6.314716,NAN,0,0,0,0.2458895,0.2993539,0.2458895,0,0.2458895,0,10
'06/05/2022 12:50:02.600,14207,9400,13,7.200586,NAN,0,0,0,0.2458895,0.2993539,0.2458895,0,0.2458895,0,10
'06/05/2022 12:50:02.800,14208,9601,13,8.085198,NAN,0,0,0,0.2458895,0.2993539,0.2458895,0,0.2458895,0,10
'06/05/2022 12:50:03,14209,9800,13,15.07424,NAN,0,0,0,0.2458895,0.2993539,0.2458895,0,0.2458895,0,10
'06/05/2022 12:50:03.200,14210,10001,13,3.522713,NAN,0,0,0,0.2458895,0.2993539,0.2458895,0,0.2458895,0,10
'06/05/2022 12:50:03.400,14211,10201,13,28.63581,NAN,0,0,0,0.2458895,0.2993539,0.2458895,0,0.2458895,0,10
'06/05/2022 12:50:03.600,14212,10401,13,18.56984,NAN,0,0,0,0.2458895,0.2993539,0.2458895,0,0.2458895,0,10
'06/05/2022 12:50:03.800,14213,10600,13,20.78969,NAN,0,0,0,0.2458895,0.2993539,0.2458895,0,0.2458895,0,10
