CPU:202206051107_Univ of Illinois.CSV
TimeStamp,RecordNumber,TestDuration_mSec,SchoolNumber,Load,PulsePeriod_uSec,SpeedMPH,SpeedC,SpeedCount,Dist,Dist_SpeedC,Dist_Speed,Power1,Distlast,PulseRaw,PulseTotal
'06/05/2022 11:07:50.400,8760,0,16,10.32557,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:50.600,8761,200,16,13.0051,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:50.800,8762,400,16,17.19269,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:51,8763,600,16,72.96714,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:51.200,8764,800,16,68.95731,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:51.400,8765,1000,16,44.41888,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:51.600,8766,1200,16,70.41697,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:51.800,8767,1400,16,122.744,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:52,8768,1600,16,157.3194,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:52.200,8769,1800,16,131.5239,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:52.400,8770,2000,16,56.49438,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:52.600,8771,2200,16,51.63509,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:52.800,8772,2400,16,62.96859,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:53,8773,2600,16,55.2489,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:53.200,8774,2800,16,60.28181,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:53.400,8775,3000,16,55.6925,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:53.600,8776,3200,16,31.33553,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:53.800,8777,3400,16,36.71694,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:54,8778,3600,16,40.16098,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:54.200,8779,3800,16,42.59614,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:54.400,8780,4000,16,49.83899,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:54.600,8781,4200,16,53.21894,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:54.800,8782,4400,16,59.54868,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:55,8783,4600,16,54.11769,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:55.200,8784,4800,16,67.01652,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:55.400,8785,5000,16,60.26886,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:55.600,8786,5200,16,62.0161,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:55.800,8787,5400,16,57.27272,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:56,8788,5600,16,41.64668,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:56.200,8789,5800,16,39.01704,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:56.400,8790,6000,16,31.00805,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:56.600,8791,6200,16,32.67907,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:56.800,8792,6400,16,37.45518,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:57,8793,6600,16,38.49676,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:57.200,8794,6800,16,34.35846,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:57.400,8795,7000,16,37.90751,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:57.600,8796,7200,16,36.66736,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:57.800,8797,7400,16,41.87019,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:58,8798,7600,16,48.3373,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:58.200,8799,7800,16,50.14332,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:58.400,8800,8000,16,49.97339,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:58.600,8801,8200,16,51.09839,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:58.800,8802,8400,16,48.19358,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:59,8803,8600,16,35.01972,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:59.200,8804,8800,16,30.90806,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:59.400,8805,9000,16,25.48002,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:59.600,8806,9200,16,25.77376,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:07:59.800,8807,9400,16,15.39645,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:00,8808,9600,16,15.2952,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:00.200,8809,9800,16,21.12788,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:00.400,8810,10000,16,15.80647,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:00.600,8811,10200,16,16.07808,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:00.800,8812,10400,16,22.67451,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:01,8813,10600,16,24.80565,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:01.200,8814,10800,16,28.49051,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:01.400,8815,11000,16,29.76271,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:01.600,8816,11200,16,25.78196,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:01.800,8817,11400,16,24.2229,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:02,8818,11600,16,20.17799,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:02.200,8819,11800,16,23.53137,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:02.400,8820,12000,16,27.36181,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:02.600,8821,12200,16,32.25856,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:02.800,8822,12400,16,40.92847,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:03,8823,12600,16,37.25189,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:03.200,8824,12800,16,41.61734,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:03.400,8825,13000,16,26.27345,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:03.600,8826,13200,16,29.0227,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:03.800,8827,13400,16,35.20904,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:04,8828,13600,16,26.99074,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:04.200,8829,13800,16,26.8109,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:04.400,8830,14000,16,30.7704,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:04.600,8831,14200,16,30.67575,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:04.800,8832,14400,16,29.21194,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:05,8833,14600,16,32.76374,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:05.200,8834,14800,16,31.44025,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:05.400,8835,15000,16,28.26664,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:05.600,8836,15200,16,29.23858,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:05.800,8837,15400,16,32.83028,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:06,8838,15600,16,25.58776,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:06.200,8839,15800,16,39.33752,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:06.400,8840,16000,16,38.19135,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:06.600,8841,16200,16,31.76626,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:06.800,8842,16400,16,30.35056,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:07,8843,16600,16,24.37359,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:07.200,8844,16800,16,31.22156,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:07.400,8845,17000,16,34.3857,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:07.600,8846,17200,16,33.61261,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:07.800,8847,17400,16,34.11113,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:08,8848,17600,16,41.50906,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:08.200,8849,17800,16,36.56029,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:08.400,8850,18000,16,27.10678,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:08.600,8851,18201,16,20.32208,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:08.800,8852,18400,16,20.62848,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:09,8853,18600,16,26.3724,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:09.200,8854,18800,16,23.04699,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:09.400,8855,19000,16,24.28818,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:09.600,8856,19200,16,16.61576,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:09.800,8857,19400,16,23.14394,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:10,8858,19600,16,27.96942,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:10.200,8859,19800,16,22.42229,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:10.400,8860,20000,16,30.15021,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:10.600,8861,20200,16,19.8747,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:10.800,8862,20400,16,19.15742,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:11,8863,20600,16,27.91435,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:11.200,8864,20800,16,24.28078,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:11.400,8865,21000,16,32.964,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:11.600,8866,21200,16,31.53839,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:11.800,8867,21400,16,39.25086,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:12,8868,21600,16,49.45864,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:12.200,8869,21800,16,9.934223,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:12.400,8870,22001,16,21.98704,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:12.600,8871,22200,16,31.02299,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:12.800,8872,22400,16,28.43759,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:13,8873,22600,16,91.59009,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:13.200,8874,22800,16,388.2673,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:13.400,8875,23000,16,637.0046,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:08:13.600,8876,23200,16,766.0359,7.601398e+07,0.08382597,0.1229448,0.1229448,0.02458895,0.02458895,0.02458895,0.1276911,0.02458895,1,1
'06/05/2022 11:08:13.800,8877,23400,16,639.8236,49370.1,0.3395819,0.4980535,0.491779,0.1229448,0.1241996,0.1229448,0.4320536,0.1229448,4,5
'06/05/2022 11:08:14,8878,23600,16,733.6828,35673.33,0.4699643,0.689281,0.6147238,0.2458895,0.2620558,0.2458895,0.6856557,0.2458895,5,10
