CPU:202206051131_Univ of Saskatchewan.CSV
TimeStamp,RecordNumber,TestDuration_mSec,SchoolNumber,Load,PulsePeriod_uSec,SpeedMPH,SpeedC,SpeedCount,Dist,Dist_SpeedC,Dist_Speed,Power1,Distlast,PulseRaw,PulseTotal
'06/05/2022 11:31:26.200,11405,0,12,90.64618,269979.7,0.08382597,0.1229448,0.1229448,0.02458895,0.02458895,0.02458895,0.01510988,0.02458895,1,1
'06/05/2022 11:31:26.400,11406,200,12,116.9301,269979.7,0.06209798,0.09107704,0,0.02458895,0.04280436,0.02458895,0.01443898,0.02458895,0,1
'06/05/2022 11:31:26.600,11407,400,12,109.6512,269979.7,0.06209798,0.09107704,0,0.02458895,0.06101976,0.02458895,0.01354015,0.02458895,0,1
'06/05/2022 11:31:26.800,11408,600,12,76.76688,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:27,11409,800,12,73.24523,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:27.200,11410,1000,12,81.32818,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:27.400,11411,1200,12,75.33174,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:27.600,11412,1400,12,76.12621,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:27.800,11413,1600,12,71.55854,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:28,11414,1800,12,80.75101,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:28.200,11415,2000,12,62.81129,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:28.400,11416,2200,12,62.18066,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:28.600,11417,2400,12,74.32308,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:28.800,11418,2600,12,74.16811,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:29,11419,2800,12,58.6269,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:29.200,11420,3000,12,72.28269,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:29.400,11421,3200,12,85.23942,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:29.600,11422,3400,12,85.3639,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:29.800,11423,3600,12,64.61137,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:30,11424,3800,12,54.81448,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:30.200,11425,4000,12,73.08412,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:30.400,11426,4200,12,79.54438,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:30.600,11427,4400,12,69.05353,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:30.800,11428,4600,12,82.815,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:31,11429,4800,12,69.98091,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:31.200,11430,5000,12,83.40854,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:31.400,11431,5200,12,71.19271,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:31.600,11432,5400,12,83.62294,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:31.800,11433,5600,12,70.9473,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:32,11434,5800,12,80.99708,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:32.200,11435,6000,12,69.05471,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:32.400,11436,6200,12,81.28763,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:32.600,11437,6400,12,70.53071,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:32.800,11438,6600,12,67.80687,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:33,11439,6800,12,69.19688,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:33.200,11440,7000,12,59.89162,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:33.400,11441,7200,12,65.65096,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:33.600,11442,7400,12,76.8383,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:33.800,11443,7600,12,81.2163,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:34,11444,7800,12,71.42976,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:34.200,11445,8000,12,64.2135,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:34.400,11446,8200,12,57.6534,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:34.600,11447,8400,12,64.61484,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:34.800,11448,8600,12,73.97147,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:35,11449,8800,12,60.82144,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:35.200,11450,9000,12,405.2768,NAN,0,0,0,0.02458895,0.06101976,0.02458895,0,0.02458895,0,1
'06/05/2022 11:31:35.400,11451,9200,12,1585.242,4664254,0.0035944,0.005271786,0.1229448,0.0491779,0.06207412,0.0491779,0.01133065,0.0491779,1,2
'06/05/2022 11:31:35.600,11452,9400,12,907.3003,19074.38,0.878938,1.289109,1.106503,0.2704784,0.319896,0.2704784,1.585777,0.2704784,9,11
'06/05/2022 11:31:35.800,11453,9600,12,1191.798,11393.63,1.471453,2.158131,2.090061,0.6884906,0.7515221,0.6884906,3.48724,0.6884906,17,28
'06/05/2022 11:31:36,11454,9800,12,1247.974,8149.77,2.057137,3.017134,2.827729,1.254036,1.354949,1.254036,5.105069,1.254036,23,51
'06/05/2022 11:31:36.200,11455,10000,12,1261.091,7109.114,2.358268,3.458792,3.442453,1.942527,2.046707,1.942527,5.913876,1.942527,28,79
'06/05/2022 11:31:36.400,11456,10200,12,927.2388,5694.122,2.944299,4.318304,4.180122,2.778551,2.910368,2.778551,5.42883,2.778551,34,113
'06/05/2022 11:31:36.600,11457,10400,12,1252.067,4735.33,3.540449,5.192659,5.040735,3.786698,3.9489,3.786698,8.814927,3.786698,41,154
'06/05/2022 11:31:36.800,11458,10600,12,971.7138,4129.369,4.05999,5.954651,5.778403,4.942379,5.13983,4.942379,7.845057,4.942379,47,201
'06/05/2022 11:31:37,11459,10800,12,1405.517,3820.503,4.388216,6.436051,6.393128,6.221004,6.427041,6.221004,12.2647,6.221004,52,253
'06/05/2022 11:31:37.200,11460,11000,12,1109.475,3445.609,4.86567,7.136316,7.130794,7.647163,7.854304,7.647163,10.73477,7.647163,58,311
'06/05/2022 11:31:37.400,11461,11200,12,1141.067,3135.238,5.347344,7.842771,7.745518,9.196267,9.422858,9.196267,12.13339,9.196267,63,374
'06/05/2022 11:31:37.600,11462,11400,12,967.2014,2925.113,5.731469,8.406154,8.2373,10.84373,11.10409,10.84373,11.0234,10.84373,67,441
'06/05/2022 11:31:37.800,11463,11600,12,1063.142,2755.895,6.083393,8.922309,8.852024,12.61413,12.88855,12.61413,12.86085,12.61413,72,513
'06/05/2022 11:31:38,11464,11800,12,790.2726,2685.757,6.24226,9.155315,9.09791,14.43371,14.71961,14.43371,9.809607,14.43371,74,587
'06/05/2022 11:31:38.200,11465,12000,12,920.5725,2563.742,6.539345,9.59104,9.589691,16.35165,16.63782,16.35165,11.97085,16.35165,78,665
'06/05/2022 11:31:38.400,11466,12200,12,681.4425,2482.454,6.753475,9.905097,9.835577,18.31877,18.61884,18.31877,9.151438,18.31877,80,745
'06/05/2022 11:31:38.600,11467,12400,12,605.065,2480.24,6.759503,9.913938,9.958525,20.31047,20.60163,20.31047,8.132979,20.31047,81,826
'06/05/2022 11:31:38.800,11468,12600,12,592.9868,2492.213,6.72703,9.86631,9.835577,22.27759,22.57489,22.27759,7.932338,22.27759,80,906
'06/05/2022 11:31:39,11469,12800,12,642.4025,2495.994,6.716841,9.851366,9.835577,24.2447,24.54517,24.2447,8.580353,24.2447,80,986
'06/05/2022 11:31:39.200,11470,13000,12,599.0116,2535.143,6.613117,9.699238,9.712639,26.18723,26.48501,26.18723,7.877244,26.18723,79,1065
'06/05/2022 11:31:39.400,11471,13200,12,696.9734,2538.812,6.603558,9.685219,9.712639,28.12976,28.42206,28.12976,9.152233,28.12976,79,1144
'06/05/2022 11:31:39.600,11472,13400,12,704.1385,2562.68,6.542055,9.595014,9.589691,30.0477,30.34106,30.0477,9.160203,30.0477,78,1222
'06/05/2022 11:31:39.800,11473,13600,12,731.8928,2539.774,6.601056,9.681548,9.712639,31.99022,32.27737,31.99022,9.607131,31.99022,79,1301
'06/05/2022 11:31:40,11474,13800,12,708.8783,2561.191,6.545858,9.600592,9.589682,33.90816,34.19749,33.90816,9.227226,33.90816,78,1379
'06/05/2022 11:31:40.200,11475,14000,12,798.4858,2553.018,6.566813,9.631326,9.589691,35.8261,36.12375,35.8261,10.42689,35.8261,78,1457
'06/05/2022 11:31:40.400,11476,14200,12,887.257,2582.919,6.490793,9.51983,9.589691,37.74404,38.02772,37.74404,11.45197,37.74404,78,1535
'06/05/2022 11:31:40.600,11477,14400,12,746.8928,2568.877,6.526274,9.571869,9.589691,39.66198,39.94209,39.66198,9.69296,39.66198,78,1613
'06/05/2022 11:31:40.800,11478,14600,12,691.9641,2552.17,6.568996,9.634527,9.589691,41.57992,41.869,41.57992,9.038897,41.57992,78,1691
'06/05/2022 11:31:41,11479,14800,12,751.0114,2576.001,6.508224,9.545395,9.589691,43.49785,43.77808,43.49785,9.719454,43.49785,78,1769
'06/05/2022 11:31:41.200,11480,15000,12,857.2715,2548.357,6.578824,9.648942,9.589691,45.41579,45.70787,45.41579,11.21501,45.41579,78,1847
'06/05/2022 11:31:41.400,11481,15200,12,726.0821,2581.671,6.493932,9.524433,9.589691,47.33373,47.61276,47.33373,9.376187,47.33373,78,1925
'06/05/2022 11:31:41.600,11482,15400,12,832.7394,2563.168,6.54081,9.593188,9.589691,49.25167,49.53139,49.25167,10.83112,49.25167,78,2003
'06/05/2022 11:31:41.800,11483,15600,12,734.3771,2590.74,6.471199,9.491092,9.466743,51.14502,51.42961,51.14502,9.450106,51.14502,77,2080
'06/05/2022 11:31:42,11484,15800,12,680.7734,2572.523,6.517024,9.558302,9.589691,53.06295,53.34127,53.06295,8.82236,53.06295,78,2158
'06/05/2022 11:31:42.200,11485,16000,12,813.8127,2590.266,6.472382,9.492826,9.466743,54.9563,55.23984,54.9563,10.47422,54.9563,77,2235
'06/05/2022 11:31:42.400,11486,16200,12,873.6606,2618.538,6.402502,9.390337,9.343796,56.82506,57.1179,56.82506,11.12309,56.82506,76,2311
'06/05/2022 11:31:42.600,11487,16400,12,799.1331,2588.67,6.476374,9.498681,9.589691,58.743,59.01764,58.743,10.29162,58.743,78,2389
'06/05/2022 11:31:42.800,11488,16600,12,932.0103,2624.29,6.388469,9.369754,9.343796,60.61176,60.89159,60.61176,11.83996,60.61176,76,2465
'06/05/2022 11:31:43,11489,16800,12,835.0271,2593.743,6.463706,9.480102,9.466743,62.50511,62.78761,62.50511,10.73285,62.50511,77,2542
'06/05/2022 11:31:43.200,11490,17000,12,799.1572,2585.302,6.484812,9.511058,9.466762,64.39846,64.68982,64.39846,10.30534,64.39846,77,2619
'06/05/2022 11:31:43.400,11491,17200,12,915.8166,2552.4,6.568405,9.63366,9.589691,66.3164,66.61656,66.3164,11.96193,66.3164,78,2697
'06/05/2022 11:31:43.600,11492,17400,12,762.3001,2537.226,6.607686,9.691273,9.712639,68.25893,68.55481,68.25893,10.01632,68.25893,79,2776
'06/05/2022 11:31:43.800,11493,17600,12,905.7468,2577.971,6.50325,9.5381,9.589691,70.17686,70.46243,70.17686,11.71305,70.17686,78,2854
'06/05/2022 11:31:44,11494,17800,12,882.6441,2545.967,6.585,9.658001,9.712639,72.11939,72.39403,72.11939,11.55778,72.11939,79,2933
'06/05/2022 11:31:44.200,11495,18000,12,836.6959,2577.758,6.50379,9.538892,9.466743,74.01274,74.30181,74.01274,10.82099,74.01274,77,3010
'06/05/2022 11:31:44.400,11496,18200,12,1005.263,2564.61,6.537132,9.587794,9.589691,75.93068,76.21937,75.93068,13.06772,75.93068,78,3088
'06/05/2022 11:31:44.600,11497,18400,12,917.7467,2614.076,6.41343,9.406365,9.466743,77.82403,78.10064,77.82403,11.70432,77.82403,77,3165
'06/05/2022 11:31:44.800,11498,18600,12,955.1459,2616.481,6.407533,9.397715,9.343796,79.69278,79.98018,79.69278,12.17008,79.69278,76,3241
'06/05/2022 11:31:45,11499,18800,12,1070.305,2640.693,6.348785,9.311551,9.343796,81.56154,81.84249,81.56154,13.51236,81.56154,76,3317
'06/05/2022 11:31:45.200,11500,19000,12,940.4806,2636.863,6.358008,9.325078,9.343796,83.4303,83.7075,83.4303,11.8906,83.4303,76,3393
'06/05/2022 11:31:45.400,11501,19200,12,968.5749,2648.729,6.329524,9.283302,9.220848,85.27447,85.56416,85.27447,12.19094,85.27447,75,3468
'06/05/2022 11:31:45.600,11502,19400,12,939.8379,2658.924,6.305256,9.247708,9.343796,87.14323,87.4137,87.14323,11.78389,87.14323,76,3544
'06/05/2022 11:31:45.800,11503,19600,12,1142.876,2678.889,6.258264,9.178786,9.220848,88.9874,89.24946,88.9874,14.22282,88.9874,75,3619
