CPU:202206051225_McGill University.CSV
TimeStamp,RecordNumber,TestDuration_mSec,SchoolNumber,Load,PulsePeriod_uSec,SpeedMPH,SpeedC,SpeedCount,Dist,Dist_SpeedC,Dist_Speed,Power1,Distlast,PulseRaw,PulseTotal
'06/05/2022 12:25:14.400,12063,0,10,-0.07320214,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:14.600,12064,200,10,-0.1896896,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:14.800,12065,400,10,-0.304328,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:15,12066,600,10,0.1523018,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:15.200,12067,800,10,-0.1053944,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:15.400,12068,1000,10,0.07969856,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:15.600,12069,1200,10,-0.1310749,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:15.800,12070,1400,10,-0.2864914,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:16,12071,1600,10,-0.0688343,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:16.200,12072,1800,10,0.02560043,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:16.400,12073,2000,10,0.1612568,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:16.600,12074,2200,10,-0.1056156,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:16.800,12075,2400,10,-0.08333969,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:17,12076,2600,10,0.2860336,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:17.200,12077,2800,10,0.1644383,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:17.400,12078,3000,10,0.1343174,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:17.600,12079,3200,10,-0.08985329,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:17.800,12080,3400,10,2.00102,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:18,12081,3600,10,10.57862,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:18.200,12082,3800,10,168.5006,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:18.400,12083,4000,10,2.212906,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:18.600,12084,4200,10,1.476822,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:18.800,12085,4400,10,1.167988,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:19,12086,4600,10,1.729338,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:19.200,12087,4800,10,1.416802,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:19.400,12088,5000,10,1.446552,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:19.600,12089,5200,10,1.703287,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:19.800,12090,5400,10,1.963867,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:20,12091,5600,10,1.423683,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:20.200,12092,5800,10,1.267527,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:20.400,12093,6000,10,1.92124,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:20.600,12094,6200,10,1.375876,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:20.800,12095,6400,10,1.613886,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:21,12096,6600,10,1.794909,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:21.200,12097,6800,10,1.165323,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:25:21.400,12098,7000,10,1.115072,NAN,0,0,0,0,0,0,0,0,0,0
