CPU:202206051256_South Dakota State.CSV
TimeStamp,RecordNumber,TestDuration_mSec,SchoolNumber,Load,PulsePeriod_uSec,SpeedMPH,SpeedC,SpeedCount,Dist,Dist_SpeedC,Dist_Speed,Power1,Distlast,PulseRaw,PulseTotal
'06/05/2022 12:56:52.800,14853,0,4,10.90082,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:56:53,14854,200,4,353.7036,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:56:53.200,14855,399,4,37.13248,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:56:53.400,14856,599,4,24.02793,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:56:53.600,14857,799,4,23.27099,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:56:53.800,14858,999,4,24.92601,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:56:54,14859,1199,4,24.19985,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:56:54.200,14860,1399,4,24.07596,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:56:54.400,14861,1599,4,27.33895,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:56:54.600,14862,1799,4,23.23065,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:56:54.800,14863,1999,4,24.66758,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:56:55,14864,2199,4,26.50377,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:56:55.200,14865,2399,4,27.11389,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:56:55.400,14866,2599,4,24.75639,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:56:55.600,14867,2799,4,24.19948,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:56:55.800,14868,2999,4,29.73226,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:56:56,14869,3199,4,25.90328,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:56:56.200,14870,3399,4,25.69806,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:56:56.400,14871,3599,4,26.02413,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:56:56.600,14872,3799,4,24.42039,NAN,0,0,0,0,0,0,0,0,0,0
