CPU:202206051122_Purdue.CSV
TimeStamp,RecordNumber,TestDuration_mSec,SchoolNumber,Load,PulsePeriod_uSec,SpeedMPH,SpeedC,SpeedCount,Dist,Dist_SpeedC,Dist_Speed,Power1,Distlast,PulseRaw,PulseTotal
'06/05/2022 11:22:30.200,10427,0,11,57.84301,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:22:30.400,10428,200,11,47.03256,4.537642e+07,0.08382597,0.1229448,0.1229448,0.02458895,0.02458895,0.02458895,0.00783989,0.02458895,1,1
'06/05/2022 11:22:30.600,10429,400,11,27.44983,4.537642e+07,0.0003694692,0.0005418882,0,0.02458895,0.02469733,0.02458895,2.016744e-05,0.02458895,0,1
'06/05/2022 11:22:30.800,10430,600,11,7.097565,4.537642e+07,0.0003694692,0.0005418882,0,0.02458895,0.02480571,0.02458895,5.214594e-06,0.02458895,0,1
'06/05/2022 11:22:31,10431,800,11,7.592306,NAN,0,0,0,0.02458895,0.02480571,0.02458895,0,0.02458895,0,1
'06/05/2022 11:22:31.200,10432,1000,11,6.592461,NAN,0,0,0,0.02458895,0.02480571,0.02458895,0,0.02458895,0,1
'06/05/2022 11:22:31.400,10433,1200,11,8.243944,NAN,0,0,0,0.02458895,0.02480571,0.02458895,0,0.02458895,0,1
'06/05/2022 11:22:31.600,10434,1400,11,5.341362,NAN,0,0,0,0.02458895,0.02480571,0.02458895,0,0.02458895,0,1
'06/05/2022 11:22:31.800,10435,1600,11,8.671783,NAN,0,0,0,0.02458895,0.02480571,0.02458895,0,0.02458895,0,1
'06/05/2022 11:22:32,10436,1800,11,6.886568,NAN,0,0,0,0.02458895,0.02480571,0.02458895,0,0.02458895,0,1
'06/05/2022 11:22:32.200,10437,2000,11,5.767868,NAN,0,0,0,0.02458895,0.02480571,0.02458895,0,0.02458895,0,1
'06/05/2022 11:22:32.400,10438,2200,11,8.680811,NAN,0,0,0,0.02458895,0.02480571,0.02458895,0,0.02458895,0,1
'06/05/2022 11:22:32.600,10439,2400,11,5.121782,NAN,0,0,0,0.02458895,0.02480571,0.02458895,0,0.02458895,0,1
'06/05/2022 11:22:32.800,10440,2600,11,6.805158,NAN,0,0,0,0.02458895,0.02480571,0.02458895,0,0.02458895,0,1
'06/05/2022 11:22:33,10441,2800,11,8.359838,NAN,0,0,0,0.02458895,0.02480571,0.02458895,0,0.02458895,0,1
'06/05/2022 11:22:33.200,10442,3000,11,5.921879,NAN,0,0,0,0.02458895,0.02480571,0.02458895,0,0.02458895,0,1
'06/05/2022 11:22:33.400,10443,3200,11,7.175939,NAN,0,0,0,0.02458895,0.02480571,0.02458895,0,0.02458895,0,1
'06/05/2022 11:22:33.600,10444,3400,11,8.585045,NAN,0,0,0,0.02458895,0.02480571,0.02458895,0,0.02458895,0,1
'06/05/2022 11:22:33.800,10445,3600,11,6.132357,NAN,0,0,0,0.02458895,0.02480571,0.02458895,0,0.02458895,0,1
'06/05/2022 11:22:34,10446,3800,11,5.066424,NAN,0,0,0,0.02458895,0.02480571,0.02458895,0,0.02458895,0,1
'06/05/2022 11:22:34.200,10447,4000,11,8.968849,NAN,0,0,0,0.02458895,0.02480571,0.02458895,0,0.02458895,0,1
'06/05/2022 11:22:34.400,10448,4200,11,5.351204,NAN,0,0,0,0.02458895,0.02480571,0.02458895,0,0.02458895,0,1
'06/05/2022 11:22:34.600,10449,4400,11,9.460854,NAN,0,0,0,0.02458895,0.02480571,0.02458895,0,0.02458895,0,1
'06/05/2022 11:22:34.800,10450,4600,11,8.155949,NAN,0,0,0,0.02458895,0.02480571,0.02458895,0,0.02458895,0,1
'06/05/2022 11:22:35,10451,4800,11,5.432613,NAN,0,0,0,0.02458895,0.02480571,0.02458895,0,0.02458895,0,1
'06/05/2022 11:22:35.200,10452,5000,11,9.233278,NAN,0,0,0,0.02458895,0.02480571,0.02458895,0,0.02458895,0,1
'06/05/2022 11:22:35.400,10453,5200,11,3.197878,NAN,0,0,0,0.02458895,0.02480571,0.02458895,0,0.02458895,0,1
'06/05/2022 11:22:35.600,10454,5400,11,14.23561,NAN,0,0,0,0.02458895,0.02480571,0.02458895,0,0.02458895,0,1
'06/05/2022 11:22:35.800,10455,5600,11,17.06011,NAN,0,0,0,0.02458895,0.02480571,0.02458895,0,0.02458895,0,1
'06/05/2022 11:22:36,10456,5800,11,768.0181,NAN,0,0,0,0.02458895,0.02480571,0.02458895,0,0.02458895,0,1
'06/05/2022 11:22:36.200,10457,6000,11,1088.513,1956674,0.008568212,0.01256671,0.2458895,0.07376685,0.02731905,0.07376685,0.01854627,0.07376685,2,3
'06/05/2022 11:22:36.400,10458,6200,11,1105.896,23241.43,0.7213494,1.057979,0.983558,0.2704785,0.2389149,0.2704785,1.586328,0.2704785,8,11
'06/05/2022 11:22:36.600,10459,6400,11,1190.335,14221.84,1.178835,1.728958,1.598282,0.5901348,0.5847064,0.5901348,2.790327,0.5901348,13,24
'06/05/2022 11:22:36.800,10460,6600,11,926.5455,9729.986,1.723044,2.527131,2.458895,1.081914,1.090133,1.081914,3.174651,1.081914,20,44
'06/05/2022 11:22:37,10461,6800,11,1250.12,7675.019,2.184385,3.203764,3.073619,1.696638,1.730886,1.696638,5.430172,1.696638,25,69
'06/05/2022 11:22:37.200,10462,7000,11,1188.111,6328.898,2.648991,3.885187,3.811287,2.458895,2.507923,2.458895,6.2585,2.458895,31,100
'06/05/2022 11:22:37.400,10463,7200,11,1131.73,5420.636,3.092846,4.536174,4.426011,3.344097,3.415158,3.344097,6.960398,3.344097,36,136
'06/05/2022 11:22:37.600,10464,7400,11,756.5899,4612.239,3.634936,5.331239,5.163679,4.376833,4.481406,4.376833,5.468776,4.376833,42,178
'06/05/2022 11:22:37.800,10465,7600,11,709.4512,4354.574,3.850019,5.646695,5.655458,5.507924,5.610744,5.507924,5.431481,5.507924,46,224
'06/05/2022 11:22:38,10466,7800,11,599.9822,4364.798,3.841,5.633467,5.655458,6.639016,6.737438,6.639016,4.582638,6.639016,46,270
'06/05/2022 11:22:38.200,10467,8000,11,633.332,4360.27,3.84499,5.639319,5.655458,7.770108,7.865302,7.770108,4.842387,7.770108,46,316
'06/05/2022 11:22:38.400,10468,8200,11,592.3916,4404.04,3.806776,5.583272,5.532515,8.87661,8.981957,8.87661,4.484345,8.87661,45,361
'06/05/2022 11:22:38.600,10469,8400,11,631.9944,4427.72,3.786417,5.553412,5.65546,10.0077,10.09264,10.0077,4.758548,10.0077,46,407
'06/05/2022 11:22:38.800,10470,8600,11,733.3616,4342.799,3.860458,5.662005,5.532513,11.11421,11.22504,11.11421,5.62976,11.11421,45,452
'06/05/2022 11:22:39,10471,8800,11,636.9392,4278.313,3.918646,5.747347,5.778403,12.26989,12.37451,12.26989,4.963258,12.26989,47,499
'06/05/2022 11:22:39.200,10472,9000,11,596.398,4270.324,3.925977,5.7581,5.778403,13.42557,13.52613,13.42557,4.656041,13.42557,47,546
