CPU:202206051317_Unknown.CSV
TimeStamp,RecordNumber,TestDuration_mSec,SchoolNumber,Load,PulsePeriod_uSec,SpeedMPH,SpeedC,SpeedCount,Dist,Dist_SpeedC,Dist_Speed,Power1,Distlast,PulseRaw,PulseTotal
'06/05/2022 13:17:12,16371,0,100,109.4542,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:12.200,16372,199,100,38.55186,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:12.400,16373,399,100,7.855658,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:12.600,16374,599,100,5.56914,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:12.800,16375,799,100,6.954106,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:13,16376,999,100,5.019861,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:13.200,16377,1199,100,5.994678,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:13.400,16378,1399,100,5.060713,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:13.600,16379,1599,100,6.769531,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:13.800,16380,1799,100,6.883503,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:14,16381,1999,100,6.809347,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:14.200,16382,2199,100,5.9448,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:14.400,16383,2399,100,5.968481,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:14.600,16384,2599,100,5.149004,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:14.800,16385,2799,100,6.554098,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:15,16386,2999,100,8.402271,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:15.200,16387,3199,100,3.453209,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:15.400,16388,3399,100,2.974459,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:15.600,16389,3599,100,4.282308,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:15.800,16390,3799,100,6.785442,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:16,16391,3999,100,5.711973,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:16.200,16392,4199,100,9.63271,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:16.400,16393,4399,100,8.304138,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:16.600,16394,4599,100,2.831106,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:16.800,16395,4799,100,6.208856,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:17,16396,4999,100,8.534374,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:17.200,16397,5199,100,11.20225,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:17.400,16398,5399,100,8.131035,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:17.600,16399,5599,100,6.284563,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:17.800,16400,5799,100,13.75511,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:18,16401,5999,100,224.163,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:18.200,16402,6199,100,136.9832,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:18.400,16403,6399,100,658.5316,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 13:17:18.600,16404,6599,100,821.2571,7.609518e+07,0.1676519,0.2458895,0.2458895,0.0491779,0.0491779,0.0491779,0.2737919,0.0491779,2,2
'06/05/2022 13:17:18.800,16405,6799,100,883.2586,35539.06,0.4717399,0.6918852,0.6147238,0.1721227,0.1875549,0.1721227,0.8285589,0.1721227,5,7
'06/05/2022 13:17:19,16406,6999,100,899.058,30578.05,0.5482754,0.8041373,0.8606133,0.3442453,0.3483824,0.3442453,0.9802105,0.3442453,7,14
'06/05/2022 13:17:19.200,16407,7199,100,778.6951,24935.09,0.6723534,0.9861183,0.983558,0.5409569,0.5456061,0.5409569,1.041113,0.5409569,8,22
'06/05/2022 13:17:19.400,16408,7399,100,905.2956,20855.99,0.8038552,1.178988,1.106503,0.7622574,0.7814036,0.7622574,1.447108,0.7622574,9,31
'06/05/2022 13:17:19.600,16409,7599,100,1204.261,15793.63,1.061516,1.556891,1.475337,1.057325,1.092782,1.057325,2.542026,1.057325,12,43
'06/05/2022 13:17:19.800,16410,7800,100,1171.402,11577.3,1.448109,2.123893,2.090061,1.475337,1.51756,1.475337,3.373184,1.475337,17,60
'06/05/2022 13:17:20,16411,8000,100,1031.28,9225.663,1.817235,2.665277,2.58184,1.991705,2.050616,1.991705,3.726667,1.991705,21,81
'06/05/2022 13:17:20.200,16412,8199,100,1162.935,7552.163,2.219919,3.255882,3.196564,2.631018,2.701792,2.631018,5.133642,2.631018,26,107
'06/05/2022 13:17:20.400,16413,8399,100,1410.325,6324.495,2.650835,3.887892,3.811287,3.393275,3.47937,3.393275,7.43421,3.393275,31,138
'06/05/2022 13:17:20.600,16414,8599,100,1341.675,5360.855,3.127336,4.586759,4.426011,4.278477,4.396722,4.278477,8.343624,4.278477,36,174
'06/05/2022 13:17:20.800,16415,8800,100,1084.529,4677.35,3.584336,5.257026,5.163679,5.311213,5.448128,5.311213,7.730054,5.311213,42,216
'06/05/2022 13:17:21,16416,8999,100,948.7318,4274.615,3.922036,5.752319,5.655458,6.442305,6.598592,6.442305,7.399253,6.442305,46,262
'06/05/2022 13:17:21.200,16417,9199,100,697.5762,4277.205,3.919661,5.748836,5.778403,7.597986,7.748358,7.597986,5.437171,7.597986,47,309
'06/05/2022 13:17:21.400,16418,9399,100,531.7717,4344.475,3.858969,5.659821,5.65546,8.729078,8.880323,8.729078,4.08065,8.729078,46,355
'06/05/2022 13:17:21.600,16419,9599,100,650.4966,4353.555,3.85092,5.648016,5.65546,9.86017,10.00993,9.86017,4.981296,9.86017,46,401
'06/05/2022 13:17:21.800,16420,9799,100,625.184,4447.072,3.76994,5.529245,5.532513,10.96667,11.11578,10.96667,4.686785,10.96667,45,446
'06/05/2022 13:17:22,16421,9999,100,732.735,4384.954,3.823346,5.607574,5.65546,12.09776,12.23729,12.09776,5.570875,12.09776,46,492
'06/05/2022 13:17:22.200,16422,10199,100,649.4551,4472.268,3.7487,5.498093,5.532513,13.20427,13.33691,13.20427,4.841308,13.20427,45,537
'06/05/2022 13:17:22.400,16423,10399,100,616.2973,4403.284,3.80743,5.58423,5.532513,14.31077,14.45376,14.31077,4.66611,14.31077,45,582
'06/05/2022 13:17:22.600,16424,10599,100,632.2515,4363.102,3.842494,5.635658,5.65546,15.44186,15.58089,15.44186,4.830988,15.44186,46,628
'06/05/2022 13:17:22.800,16425,10799,100,576.7162,4489.514,3.7343,5.476974,5.40957,16.52378,16.67628,16.52378,4.282568,16.52378,44,672
'06/05/2022 13:17:23,16426,10999,100,759.4702,4336.968,3.865649,5.669618,5.778398,17.67945,17.81021,17.67945,5.838026,17.67945,47,719
'06/05/2022 13:17:23.200,16427,11199,100,619.3664,4476.725,3.744968,5.49262,5.532513,18.78596,18.90873,18.78596,4.612418,18.78596,45,764
'06/05/2022 13:17:23.400,16428,11399,100,705.0897,4373.356,3.833484,5.622444,5.532513,19.89246,20.03322,19.89246,5.374906,19.89246,45,809
'06/05/2022 13:17:23.600,16429,11599,100,723.1314,4522.164,3.707338,5.43743,5.409565,20.97437,21.12071,20.97437,5.331045,20.97437,44,853
'06/05/2022 13:17:23.800,16430,11799,100,701.5189,4489.074,3.734666,5.47751,5.532513,22.08088,22.21621,22.08088,5.209835,22.08088,45,898
'06/05/2022 13:17:24,16431,11999,100,666.9548,4474.34,3.746964,5.495548,5.532513,23.18738,23.31532,23.18738,4.969456,23.18738,45,943
'06/05/2022 13:17:24.200,16432,12199,100,670.7542,4561.837,3.675097,5.390142,5.409565,24.26929,24.39335,24.26929,4.901907,24.26929,44,987
'06/05/2022 13:17:24.400,16433,12399,100,695.1238,4467.65,3.752575,5.503776,5.409565,25.3512,25.4941,25.3512,5.187097,25.3512,44,1031
'06/05/2022 13:17:24.600,16434,12599,100,629.9398,4479.983,3.742244,5.488625,5.532513,26.45771,26.59183,26.45771,4.687746,26.45771,45,1076
'06/05/2022 13:17:24.800,16435,12799,100,732.2185,4494.456,3.730194,5.470952,5.409565,27.53962,27.68602,27.53962,5.431314,27.53962,44,1120
'06/05/2022 13:17:25,16436,12999,100,714.7545,4439.051,3.776752,5.539236,5.532513,28.64612,28.79387,28.64612,5.367947,28.64612,45,1165
'06/05/2022 13:17:25.200,16437,13199,100,753.0591,4499.645,3.725892,5.464642,5.532513,29.75262,29.88679,29.75262,5.57946,29.75262,45,1210
'06/05/2022 13:17:25.400,16438,13399,100,830.6215,4468.334,3.752002,5.502936,5.409565,30.83454,30.98738,30.83454,6.19725,30.83454,44,1254
