CPU:202206051440_Kansas State Univ.CSV
TimeStamp,RecordNumber,TestDuration_mSec,SchoolNumber,Load,PulsePeriod_uSec,SpeedMPH,SpeedC,SpeedCount,Dist,Dist_SpeedC,Dist_Speed,Power1,Distlast,PulseRaw,PulseTotal
'06/05/2022 14:40:35,20832,0,13,2.409838,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:35.200,20833,200,13,17.4901,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:35.400,20834,400,13,493.9642,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:35.600,20835,600,13,13.35686,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:35.800,20836,800,13,7.977265,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:36,20837,1000,13,2.106333,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:36.200,20838,1200,13,1.803644,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:36.400,20839,1400,13,1.498291,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:36.600,20840,1600,13,1.447521,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:36.800,20841,1800,13,1.87484,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:37,20842,2002,13,2.215717,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:37.200,20843,2200,13,3.47769,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:37.400,20844,2400,13,3.414341,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:37.600,20845,2600,13,2.566439,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:37.800,20846,2800,13,3.179739,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:38,20847,3000,13,2.498573,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:38.200,20848,3200,13,2.956974,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:38.400,20849,3400,13,1.672726,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:38.600,20850,3600,13,2.39378,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:38.800,20851,3800,13,2.05934,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:39,20852,4000,13,2.24902,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:39.200,20853,4200,13,1.972454,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:39.400,20854,4400,13,1.966461,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:39.600,20855,4600,13,2.527584,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:39.800,20856,4800,13,2.06859,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:40,20857,5000,13,1.925829,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:40.200,20858,5200,13,1.349758,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:40.400,20859,5400,13,1.774855,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:40.600,20860,5600,13,1.068085,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:40.800,20861,5800,13,1.676943,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:41,20862,6000,13,2.200176,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:41.200,20863,6200,13,2.281214,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:41.400,20864,6400,13,3.282829,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:41.600,20865,6600,13,1.671392,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:41.800,20866,6800,13,4.174175,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:42,20867,7000,13,2.647772,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:42.200,20868,7200,13,2.203136,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:42.400,20869,7400,13,2.393114,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:42.600,20870,7600,13,3.051188,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:42.800,20871,7800,13,2.01782,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:43,20872,8000,13,2.270334,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:43.200,20873,8200,13,1.876024,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:43.400,20874,8400,13,1.727491,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:43.600,20875,8600,13,1.322151,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:43.800,20876,8800,13,2.354036,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:44,20877,9000,13,2.830275,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:44.200,20878,9200,13,3.049633,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:44.400,20879,9400,13,2.871719,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:44.600,20880,9600,13,2.259233,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:44.800,20881,9800,13,2.531729,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:45,20882,10000,13,2.357662,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:45.200,20883,10200,13,991.7269,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:40:45.400,20884,10400,13,726.6393,3.596921e+07,0.08382597,0.1229448,0.1229448,0.02458895,0.02458895,0.02458895,0.121124,0.02458895,1,1
'06/05/2022 14:40:45.600,20885,10600,13,649.0588,50784.76,0.3301225,0.4841796,0.491779,0.1229448,0.1214249,0.1229448,0.4260808,0.1229448,4,5
'06/05/2022 14:40:45.800,20886,10800,13,765.769,35966.06,0.4661393,0.683671,0.7376686,0.2704785,0.2581591,0.2704785,0.709817,0.2704785,6,11
'06/05/2022 14:40:46,20887,11000,13,891.8884,28519.79,0.5878441,0.8621714,0.8606133,0.4426011,0.4305934,0.4426011,1.042571,0.4426011,7,18
'06/05/2022 14:40:46.200,20888,11200,13,994.4646,23865.62,0.7024829,1.030308,0.9835581,0.6393128,0.636655,0.6393128,1.389178,0.6393128,8,26
'06/05/2022 14:40:46.400,20889,11400,13,837.267,17564.41,0.954498,1.39993,1.352392,0.9097912,0.9166411,0.9097912,1.589175,0.9097912,11,37
'06/05/2022 14:40:46.600,20890,11600,13,863.325,14526.9,1.15408,1.69265,1.598282,1.229448,1.255171,1.229448,1.981266,1.229448,13,50
'06/05/2022 14:40:46.800,20891,11800,13,903.4984,12514.42,1.33967,1.964849,1.967116,1.622871,1.648141,1.622871,2.4069,1.622871,16,66
'06/05/2022 14:40:47,20892,12000,13,893.17,10329.36,1.623062,2.380491,2.335951,2.090061,2.124239,2.090061,2.882718,2.090061,19,85
'06/05/2022 14:40:47.200,20893,12200,13,861.5907,9262.617,1.809984,2.654644,2.58184,2.606429,2.655168,2.606429,3.10105,2.606429,21,106
'06/05/2022 14:40:47.400,20894,12400,13,880.446,8154.917,2.055839,3.01523,2.950674,3.196564,3.258214,3.196564,3.599354,3.196564,24,130
'06/05/2022 14:40:47.600,20895,12600,13,810.2895,7279.128,2.303187,3.378008,3.319508,3.860465,3.933816,3.860465,3.711096,3.860465,27,157
'06/05/2022 14:40:47.800,20896,12800,13,929.416,6578.579,2.548452,3.73773,3.688344,4.598134,4.681361,4.598134,4.709985,4.598134,30,187
'06/05/2022 14:40:48,20897,13000,13,883.7292,5888.787,2.846969,4.175555,4.180122,5.434158,5.516472,5.434158,5.003049,5.434158,34,221
'06/05/2022 14:40:48.200,20898,13200,13,913.2259,5501.924,3.047151,4.469155,4.426012,6.319361,6.410303,6.319361,5.533566,6.319361,36,257
'06/05/2022 14:40:48.400,20899,13400,13,884.9492,5077.51,3.301853,4.842718,4.794846,7.27833,7.378846,7.27833,5.810439,7.27833,39,296
'06/05/2022 14:40:48.600,20900,13600,13,996.342,4724.2,3.54879,5.204892,5.040736,8.286477,8.419825,8.286477,7.031072,8.286477,41,337
'06/05/2022 14:40:48.800,20901,13800,13,831.6595,4347.633,3.856165,5.655709,5.65546,9.417569,9.550966,9.417569,6.377258,9.417569,46,383
'06/05/2022 14:40:49,20902,14000,13,1032.94,4025.958,4.164275,6.107602,6.024294,10.62243,10.77249,10.62243,8.553569,10.62243,49,432
'06/05/2022 14:40:49.200,20903,14200,13,854.6718,3669.049,4.569357,6.701723,6.639018,11.95023,12.11283,11.95023,7.765819,11.95023,54,486
'06/05/2022 14:40:49.400,20904,14400,13,869.2022,3466.056,4.836966,7.094216,7.007852,13.3518,13.53167,13.3518,8.360392,13.3518,57,543
'06/05/2022 14:40:49.600,20905,14600,13,1133.459,3268.511,5.129307,7.522983,7.499628,14.85173,15.03627,14.85173,11.56105,14.85173,61,604
'06/05/2022 14:40:49.800,20906,14800,13,912.1394,3032.844,5.527878,8.107554,7.991405,16.45001,16.65778,16.45001,10.02657,16.45001,65,669
'06/05/2022 14:40:50,20907,15000,13,846.2085,2790.169,6.008666,8.81271,8.729076,18.19582,18.42032,18.19582,10.11087,18.19582,71,740
'06/05/2022 14:40:50.200,20908,15200,13,753.061,2788.248,6.012806,8.818782,8.729076,19.94164,20.18408,19.94164,9.004098,19.94164,71,811
'06/05/2022 14:40:50.400,20909,15400,13,705.8396,2676.729,6.263314,9.186194,9.220858,21.78581,22.02132,21.78581,8.791096,21.78581,75,886
'06/05/2022 14:40:50.600,20910,15600,13,616.1466,2667.375,6.285279,9.218409,9.220858,23.62998,23.865,23.62998,7.700898,23.62998,75,961
'06/05/2022 14:40:50.800,20911,15800,13,614.158,2648.855,6.329222,9.282859,9.220858,25.47415,25.72157,25.47415,7.729711,25.47415,75,1036
'06/05/2022 14:40:51,20912,16000,13,752.5554,2651.174,6.323687,9.274741,9.343806,27.34291,27.57652,27.34291,9.463281,27.34291,76,1112
'06/05/2022 14:40:51.200,20913,16200,13,856.0702,2695.819,6.21896,9.121142,9.09791,29.1625,29.40075,29.1625,10.58669,29.1625,74,1186
