CPU:202206051127_Penn State Univ.CSV
TimeStamp,RecordNumber,TestDuration_mSec,SchoolNumber,Load,PulsePeriod_uSec,SpeedMPH,SpeedC,SpeedCount,Dist,Dist_SpeedC,Dist_Speed,Power1,Distlast,PulseRaw,PulseTotal
'06/05/2022 11:27:44.200,11019,0,19,25.03338,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:44.400,11020,200,19,27.61595,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:44.600,11021,400,19,29.0352,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:44.800,11022,600,19,33.05212,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:45,11023,800,19,26.03967,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:45.200,11024,1000,19,35.9342,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:45.400,11025,1200,19,25.02843,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:45.600,11026,1400,19,29.5745,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:45.800,11027,1600,19,39.45821,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:46,11028,1800,19,30.66685,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:46.200,11029,2000,19,30.57989,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:46.400,11030,2200,19,30.77157,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:46.600,11031,2400,19,26.29647,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:46.800,11032,2600,19,29.89413,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:47,11033,2800,19,27.69647,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:47.200,11034,3000,19,23.67002,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:47.400,11035,3200,19,26.93382,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:47.600,11036,3400,19,24.54834,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:47.800,11037,3600,19,31.27733,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:48,11038,3800,19,32.29561,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:48.200,11039,4000,19,35.65422,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:48.400,11040,4200,19,26.37692,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:48.600,11041,4400,19,28.07739,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:48.800,11042,4600,19,29.25389,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:49,11043,4800,19,22.7054,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:49.200,11044,5000,19,28.75553,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:49.400,11045,5200,19,24.29545,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:49.600,11046,5400,19,39.1872,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:49.800,11047,5600,19,29.41974,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:50,11048,5800,19,22.57085,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:50.200,11049,6000,19,32.14079,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:50.400,11050,6200,19,39.68253,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:50.600,11051,6400,19,32.25357,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:50.800,11052,6600,19,30.69667,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:51,11053,6800,19,32.25365,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:51.200,11054,7000,19,21.16152,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:51.400,11055,7200,19,30.08766,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:51.600,11056,7402,19,33.54959,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:51.800,11057,7600,19,24.34052,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:52,11058,7800,19,20.60047,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:52.200,11059,8000,19,32.12213,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:52.400,11060,8200,19,28.86698,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:52.600,11061,8400,19,24.56092,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:52.800,11062,8600,19,25.85657,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:53,11063,8800,19,24.80773,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:53.200,11064,9000,19,23.78176,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:53.400,11065,9200,19,31.64582,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:27:53.600,11066,9400,19,27.67191,NAN,0,0,0,0,0,0,0,0,0,0
