CPU:202206051424_North Dakota State.CSV
TimeStamp,RecordNumber,TestDuration_mSec,SchoolNumber,Load,PulsePeriod_uSec,SpeedMPH,SpeedC,SpeedCount,Dist,Dist_SpeedC,Dist_Speed,Power1,Distlast,PulseRaw,PulseTotal
'06/05/2022 14:24:42,19270,0,17,721.9399,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:24:42.200,19271,200,17,36.62084,1.257027e+07,0.08382597,0.1229448,0.1229448,0.02458895,0.02458895,0.02458895,0.006104353,0.02458895,1,1
'06/05/2022 14:24:42.400,19272,400,17,6.381287,93264.06,0.1797605,0.2636487,0.2458895,0.07376685,0.0773187,0.07376685,0.002281053,0.07376685,2,3
'06/05/2022 14:24:42.600,19273,600,17,4.276667,93264.06,0.1797605,0.2636487,0,0.07376685,0.1300484,0.07376685,0.001528736,0.07376685,0,3
'06/05/2022 14:24:42.800,19274,800,17,18.70211,93264.06,0.1797605,0.2636487,0,0.07376685,0.1827782,0.07376685,0.00668525,0.07376685,0,3
'06/05/2022 14:24:43,19275,1000,17,7.10027,627130.2,0.02673319,0.03920868,0.1229448,0.0983558,0.1906199,0.0983558,0.0003774492,0.0983558,1,4
'06/05/2022 14:24:43.200,19276,1200,17,17.66201,627130.2,0.02673319,0.03920868,0,0.0983558,0.1984617,0.0983558,0.0009389096,0.0983558,0,4
'06/05/2022 14:24:43.400,19277,1400,17,7.521298,627130.2,0.02673319,0.03920868,0,0.0983558,0.2063034,0.0983558,0.000399831,0.0983558,0,4
'06/05/2022 14:24:43.600,19278,1600,17,6.888683,572584.9,0.02927984,0.04294376,0.1229448,0.1229448,0.2148921,0.1229448,0.0004010862,0.1229448,1,5
'06/05/2022 14:24:43.800,19279,1800,17,11.13456,572584.9,0.02927984,0.04294376,0,0.1229448,0.2234809,0.1229448,0.0006482976,0.1229448,0,5
'06/05/2022 14:24:44,19280,2000,17,11.66926,572584.9,0.02927984,0.04294376,0,0.1229448,0.2320696,0.1229448,0.0006794302,0.1229448,0,5
'06/05/2022 14:24:44.200,19281,2200,17,5.882772,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:44.400,19282,2400,17,17.25348,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:44.600,19283,2600,17,11.057,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:44.800,19284,2800,17,6.884241,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:45,19285,3000,17,6.012806,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:45.200,19286,3200,17,5.88196,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:45.400,19287,3400,17,7.248283,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:45.600,19288,3600,17,9.347723,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:45.800,19289,3800,17,5.410976,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:46,19290,4000,17,5.951601,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:46.200,19291,4200,17,12.38565,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:46.400,19292,4400,17,4.840973,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:46.600,19293,4600,17,6.86315,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:46.800,19294,4800,17,9.670397,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:47,19295,5000,17,5.210787,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:47.200,19296,5200,17,3.375404,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:47.400,19297,5400,17,8.722437,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:47.600,19298,5600,17,11.04901,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:47.800,19299,5800,17,6.93997,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:48,19300,6000,17,6.158081,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:48.200,19301,6200,17,7.03418,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:48.400,19302,6400,17,6.999398,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:48.600,19303,6600,17,8.244498,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:48.800,19304,6800,17,16.14485,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:49,19305,7000,17,8.095224,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:49.200,19306,7200,17,12.96765,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:49.400,19307,7400,17,10.60289,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:49.600,19308,7600,17,9.936749,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:49.800,19309,7800,17,15.50817,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:50,19310,8000,17,13.36277,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:50.200,19311,8200,17,22.78361,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:50.400,19312,8400,17,21.9528,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:50.600,19313,8600,17,22.31951,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:50.800,19314,8800,17,5.080757,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:51,19315,9000,17,12.14217,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:51.200,19316,9200,17,30.12129,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:51.400,19317,9400,17,27.6863,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:51.600,19318,9601,17,5.107695,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:51.800,19319,9800,17,22.52747,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:52,19320,10000,17,23.45271,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:52.200,19321,10200,17,16.14522,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:52.400,19322,10400,17,9.28763,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:52.600,19323,10600,17,18.96261,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:52.800,19324,10800,17,21.89012,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:53,19325,11000,17,17.08475,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:53.200,19326,11200,17,14.81361,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:53.400,19327,11400,17,26.41974,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:53.600,19328,11600,17,12.49703,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:53.800,19329,11800,17,20.087,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:54,19330,12000,17,14.54489,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:54.200,19331,12200,17,19.30815,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:54.400,19332,12400,17,24.45418,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
'06/05/2022 14:24:54.600,19333,12600,17,18.9168,NAN,0,0,0,0.1229448,0.2320696,0.1229448,0,0.1229448,0,5
