CPU:202206051114_Universite Laval.CSV
TimeStamp,RecordNumber,TestDuration_mSec,SchoolNumber,Load,PulsePeriod_uSec,SpeedMPH,SpeedC,SpeedCount,Dist,Dist_SpeedC,Dist_Speed,Power1,Distlast,PulseRaw,PulseTotal
'06/05/2022 11:14:52.600,9571,0,15,53.03851,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:52.800,9572,199,15,54.3962,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:53,9573,399,15,55.19059,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:53.200,9574,599,15,228.8188,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:53.400,9575,799,15,348.1243,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:53.600,9576,999,15,343.012,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:53.800,9577,1199,15,342.0648,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:54,9578,1399,15,363.4811,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:54.200,9579,1599,15,359.3463,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:54.400,9580,1799,15,352.3024,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:54.600,9581,1999,15,371.9352,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:54.800,9582,2199,15,374.6088,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:55,9583,2399,15,373.9656,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:55.200,9584,2599,15,370.202,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:55.400,9585,2799,15,349.3198,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:55.600,9586,2999,15,361.6047,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:55.800,9587,3199,15,356.3067,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:56,9588,3399,15,345.8381,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:56.200,9589,3599,15,351.4254,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:56.400,9590,3799,15,355.9626,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:56.600,9591,3999,15,64.19869,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:56.800,9592,4199,15,115.2475,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:57,9593,4399,15,97.85114,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:57.200,9594,4599,15,78.45498,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:57.400,9595,4799,15,89.04086,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:57.600,9596,4999,15,86.65995,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:57.800,9597,5199,15,93.34368,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:58,9598,5399,15,80.53424,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:58.200,9599,5599,15,86.97071,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:14:58.400,9600,5799,15,91.62648,NAN,0,0,0,0,0,0,0,0,0,0
