CPU:202206051412_Univ of Kentucky.CSV
TimeStamp,RecordNumber,TestDuration_mSec,SchoolNumber,Load,PulsePeriod_uSec,SpeedMPH,SpeedC,SpeedCount,Dist,Dist_SpeedC,Dist_Speed,Power1,Distlast,PulseRaw,PulseTotal
'06/05/2022 14:12:59.600,18053,0,18,40.25129,521693.7,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:12:59.800,18054,200,18,33.97012,521693.7,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:13:00,18055,400,18,30.99169,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:13:00.200,18056,600,18,34.7935,808055.2,0.08382597,0.1229448,0.1229448,0.02458895,0.02458895,0.02458895,0.005799754,0.02458895,1,1
'06/05/2022 14:13:00.400,18057,800,18,40.29296,808055.2,0.02074759,0.03042979,0,0.02458895,0.03067491,0.02458895,0.001662377,0.02458895,0,1
'06/05/2022 14:13:00.600,18058,1000,18,37.13918,808055.2,0.02074759,0.03042979,0,0.02458895,0.03676087,0.02458895,0.001532261,0.02458895,0,1
'06/05/2022 14:13:00.800,18059,1200,18,38.10965,NAN,0,0,0,0.02458895,0.03676087,0.02458895,0,0.02458895,0,1
'06/05/2022 14:13:01,18060,1400,18,42.93068,NAN,0,0,0,0.02458895,0.03676087,0.02458895,0,0.02458895,0,1
'06/05/2022 14:13:01.200,18061,1600,18,41.13694,NAN,0,0,0,0.02458895,0.03676087,0.02458895,0,0.02458895,0,1
'06/05/2022 14:13:01.400,18062,1800,18,35.95912,NAN,0,0,0,0.02458895,0.03676087,0.02458895,0,0.02458895,0,1
'06/05/2022 14:13:01.600,18063,2000,18,38.4304,NAN,0,0,0,0.02458895,0.03676087,0.02458895,0,0.02458895,0,1
'06/05/2022 14:13:01.800,18064,2200,18,45.50756,NAN,0,0,0,0.02458895,0.03676087,0.02458895,0,0.02458895,0,1
'06/05/2022 14:13:02,18065,2400,18,37.98502,NAN,0,0,0,0.02458895,0.03676087,0.02458895,0,0.02458895,0,1
'06/05/2022 14:13:02.200,18066,2600,18,40.2823,NAN,0,0,0,0.02458895,0.03676087,0.02458895,0,0.02458895,0,1
'06/05/2022 14:13:02.400,18067,2800,18,40.05939,NAN,0,0,0,0.02458895,0.03676087,0.02458895,0,0.02458895,0,1
'06/05/2022 14:13:02.600,18068,3000,18,40.57152,NAN,0,0,0,0.02458895,0.03676087,0.02458895,0,0.02458895,0,1
'06/05/2022 14:13:02.800,18069,3200,18,40.75847,NAN,0,0,0,0.02458895,0.03676087,0.02458895,0,0.02458895,0,1
'06/05/2022 14:13:03,18070,3400,18,38.80895,NAN,0,0,0,0.02458895,0.03676087,0.02458895,0,0.02458895,0,1
'06/05/2022 14:13:03.200,18071,3600,18,40.66004,NAN,0,0,0,0.02458895,0.03676087,0.02458895,0,0.02458895,0,1
'06/05/2022 14:13:03.400,18072,3800,18,39.18958,NAN,0,0,0,0.02458895,0.03676087,0.02458895,0,0.02458895,0,1
'06/05/2022 14:13:03.600,18073,4000,18,38.05155,NAN,0,0,0,0.02458895,0.03676087,0.02458895,0,0.02458895,0,1
