CPU:202206051418_North Carolina State.CSV
TimeStamp,RecordNumber,TestDuration_mSec,SchoolNumber,Load,PulsePeriod_uSec,SpeedMPH,SpeedC,SpeedCount,Dist,Dist_SpeedC,Dist_Speed,Power1,Distlast,PulseRaw,PulseTotal
'06/05/2022 14:18:16.600,18665,0,6,27.11051,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:16.800,18666,200,6,30.94493,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:17,18667,400,6,69.73029,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:17.200,18668,601,6,80.22453,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:17.400,18669,800,6,93.99124,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:17.600,18670,1000,6,36.28104,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:17.800,18671,1200,6,24.57323,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:18,18672,1400,6,4.068544,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:18.200,18673,1600,6,4.879744,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:18.400,18674,1800,6,4.95264,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:18.600,18675,2000,6,4.249121,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:18.800,18676,2200,6,5.019692,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:19,18677,2400,6,4.582676,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:19.200,18678,2600,6,4.148842,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:19.400,18679,2800,6,3.799008,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:19.600,18680,3000,6,4.360947,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:19.800,18681,3200,6,2.802565,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:20,18682,3400,6,3.621462,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:20.200,18683,3600,6,4.383224,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:20.400,18684,3800,6,3.127756,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:20.600,18685,4000,6,2.731813,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:20.800,18686,4200,6,5.171705,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:21,18687,4400,6,3.632194,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:21.200,18688,4600,6,4.033316,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:21.400,18689,4800,6,6.200413,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:21.600,18690,5000,6,2.531326,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:21.800,18691,5200,6,3.540792,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:22,18692,5400,6,5.586,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:22.200,18693,5600,6,2.6285,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:22.400,18694,5800,6,3.751272,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:22.600,18695,6000,6,4.657202,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:22.800,18696,6200,6,2.16869,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:23,18697,6400,6,3.463825,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:23.200,18698,6600,6,3.9562,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:23.400,18699,6800,6,2.931635,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:23.600,18700,7000,6,3.119097,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:23.800,18701,7200,6,4.322983,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:24,18702,7400,6,2.510605,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:24.200,18703,7600,6,4.024214,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:24.400,18704,7800,6,2.760899,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:24.600,18705,8000,6,4.190064,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:24.800,18706,8200,6,3.803965,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:25,18707,8400,6,3.699171,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:25.200,18708,8600,6,4.089785,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:25.400,18709,8800,6,3.06522,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:25.600,18710,9000,6,2.707909,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:25.800,18711,9200,6,2.868877,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:26,18712,9400,6,3.472927,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:26.200,18713,9600,6,2.253944,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:26.400,18714,9800,6,4.30522,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:26.600,18715,10000,6,3.989651,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:26.800,18716,10200,6,6.162594,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:27,18717,10400,6,11.36364,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:27.200,18718,10600,6,26.47161,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:27.400,18719,10800,6,41.08963,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:27.600,18720,11001,6,47.62349,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:27.800,18721,11200,6,122.6377,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:28,18722,11400,6,177.6136,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:28.200,18723,11600,6,247.3771,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:28.400,18724,11802,6,436.0764,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:28.600,18725,12000,6,335.752,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:18:28.800,18726,12200,6,518.1249,6.27143e+07,0.08382597,0.1229448,0.1229448,0.02458895,0.02458895,0.02458895,0.08636661,0.02458895,1,1
'06/05/2022 14:18:29,18727,12400,6,665.8114,262245.8,0.06392931,0.09376298,0.1229448,0.0491779,0.04334155,0.0491779,0.08464163,0.0491779,1,2
'06/05/2022 14:18:29.200,18728,12600,6,1102.671,77133.33,0.2173534,0.318785,0.2458895,0.0983558,0.1070986,0.0983558,0.4765903,0.0983558,2,4
'06/05/2022 14:18:29.400,18729,12800,6,1165.56,27844.42,0.6021024,0.8830837,0.7376685,0.2458895,0.2837153,0.2458895,1.395526,0.2458895,6,10
'06/05/2022 14:18:29.600,18730,13000,6,1203.993,15487.26,1.082515,1.587689,1.598282,0.5655458,0.601253,0.5655458,2.591735,0.5655458,13,23
'06/05/2022 14:18:29.800,18731,13200,6,1021.087,10463.44,1.602264,2.349988,2.213006,1.008147,1.071251,1.008147,3.253343,1.008147,18,41
'06/05/2022 14:18:30,18732,13400,6,937.0022,8988.897,1.8651,2.73548,2.704785,1.549104,1.618347,1.549104,3.475166,1.549104,22,63
'06/05/2022 14:18:30.200,18733,13600,6,865.022,8416.884,1.991853,2.921384,2.827729,2.11465,2.202623,2.11465,3.426236,2.11465,23,86
'06/05/2022 14:18:30.400,18734,13800,6,1018.745,7239.795,2.3157,3.39636,3.442453,2.80314,2.881896,2.80314,4.691166,2.80314,28,114
'06/05/2022 14:18:30.600,18735,14000,6,1103.13,6459.661,2.595368,3.806539,3.688342,3.540809,3.643203,3.540809,5.693228,3.540809,30,144
'06/05/2022 14:18:30.800,18736,14200,6,1077.871,5644.141,2.970371,4.356545,4.303065,4.401422,4.514512,4.401422,6.36664,4.401422,35,179
'06/05/2022 14:18:31,18737,14400,6,1086.518,5100.588,3.286914,4.820808,4.6719,5.335802,5.478674,5.335802,7.101634,5.335802,38,217
'06/05/2022 14:18:31.200,18738,14600,6,1112.213,4725.657,3.547696,5.203287,5.163679,6.368538,6.519331,6.368538,7.846341,6.368538,42,259
'06/05/2022 14:18:31.400,18739,14800,6,1002.731,4388.677,3.820102,5.602816,5.532513,7.475041,7.639894,7.475041,7.617142,7.475041,45,304
'06/05/2022 14:18:31.600,18740,15000,6,1119.427,4167.491,4.02285,5.90018,5.901346,8.65531,8.81993,8.65531,8.954933,8.65531,48,352
'06/05/2022 14:18:31.800,18741,15200,6,884.1402,3770.715,4.446158,6.521031,6.393128,9.933935,10.12414,9.933935,7.816977,9.933935,52,404
'06/05/2022 14:18:32,18742,15400,6,837.1109,3594.448,4.664192,6.840815,6.884909,11.31092,11.4923,11.31092,7.764121,11.31092,56,460
'06/05/2022 14:18:32.200,18743,15600,6,671.108,3432.723,4.883935,7.163105,7.007852,12.71249,12.92492,12.71249,6.517712,12.71249,57,517
'06/05/2022 14:18:32.400,18744,15800,6,541.0256,3364.193,4.983422,7.309019,7.376685,14.18782,14.38672,14.18782,5.361402,14.18782,60,577
'06/05/2022 14:18:32.600,18745,16000,6,508.1306,3356.947,4.994179,7.324795,7.253742,15.63857,15.85168,15.63857,5.04629,15.63857,59,636
'06/05/2022 14:18:32.800,18746,16200,6,533.0128,3361.363,4.987618,7.315173,7.253742,17.08932,17.31472,17.08932,5.286444,17.08932,59,695
'06/05/2022 14:18:33,18747,16400,6,540.9587,3356.02,4.995558,7.326818,7.499628,18.58925,18.78008,18.58925,5.373793,18.58925,61,756
'06/05/2022 14:18:33.200,18748,16600,6,510.4962,3469.531,4.832121,7.08711,7.007847,19.99082,20.1975,19.99082,4.905273,19.99082,57,813
'06/05/2022 14:18:33.400,18749,16800,6,572.9792,3443.57,4.868549,7.140539,7.130794,21.41698,21.62561,21.41698,5.547167,21.41698,58,871
'06/05/2022 14:18:33.600,18750,17001,6,679.1263,3550.21,4.72231,6.926055,7.007847,22.81854,23.01082,22.81854,6.377316,22.81854,57,928
'06/05/2022 14:18:33.800,18751,17200,6,743.376,3523.828,4.757665,6.977909,6.884909,24.19553,24.40641,24.19553,7.032914,24.19553,56,984
'06/05/2022 14:18:34,18752,17400,6,684.4129,3521.153,4.761279,6.983209,7.007847,25.5971,25.80305,25.5971,6.479994,25.5971,57,1041
'06/05/2022 14:18:34.200,18753,17600,6,801.2574,3562.063,4.706597,6.903009,7.007847,26.99866,27.18365,26.99866,7.499148,26.99866,57,1098
'06/05/2022 14:18:34.400,18754,17800,6,872.7245,3503.454,4.785334,7.01849,7.007847,28.40023,28.58735,28.40023,8.304667,28.40023,57,1155
'06/05/2022 14:18:34.600,18755,18000,6,849.0745,3579.502,4.683667,6.869378,6.884909,29.77722,29.96122,29.77722,7.907962,29.77722,56,1211
'06/05/2022 14:18:34.800,18756,18200,6,772.3208,3492.964,4.799704,7.039566,7.007847,31.17879,31.36914,31.17879,7.371315,31.17879,57,1268
'06/05/2022 14:18:35,18757,18400,6,830.1699,3564.528,4.703342,6.898235,6.884909,32.55577,32.74878,32.55577,7.764374,32.55577,56,1324
'06/05/2022 14:18:35.200,18758,18600,6,834.3282,3531.789,4.746941,6.962179,6.884899,33.93275,34.14122,33.93275,7.875598,33.93275,56,1380
'06/05/2022 14:18:35.400,18759,18800,6,895.9007,3567.634,4.699247,6.892229,7.007847,35.33432,35.51966,35.33432,8.371842,35.33432,57,1437
'06/05/2022 14:18:35.600,18760,19000,6,800.733,3563.634,4.704521,6.899964,6.884899,36.7113,36.89966,36.7113,7.490934,36.7113,56,1493
'06/05/2022 14:18:35.800,18761,19200,6,899.8462,3607.524,4.647286,6.816018,6.76197,38.06369,38.26286,38.06369,8.315731,38.06369,55,1548
'06/05/2022 14:18:36,18762,19400,6,888.3333,3606.704,4.648341,6.817567,6.884899,39.44067,39.62638,39.44067,8.211202,39.44067,56,1604
'06/05/2022 14:18:36.200,18763,19601,6,798.6435,3527.522,4.752683,6.970602,6.884899,40.81765,41.0205,40.81765,7.547874,40.81765,56,1660
'06/05/2022 14:18:36.400,18764,19800,6,845.5865,3573,4.692189,6.881878,6.884899,42.19463,42.39687,42.19463,7.889807,42.19463,56,1716
'06/05/2022 14:18:36.600,18765,20000,6,853.8082,3520.433,4.762253,6.984638,7.007847,43.5962,43.7938,43.5962,8.085478,43.5962,57,1773
'06/05/2022 14:18:36.800,18766,20200,6,847.7599,3551.197,4.720998,6.92413,6.884899,44.97318,45.17863,44.97318,7.958652,44.97318,56,1829
'06/05/2022 14:18:37,18767,20401,6,781.4984,3517.708,4.765942,6.990048,7.007847,46.37475,46.57664,46.37475,7.406443,46.37475,57,1886
'06/05/2022 14:18:37.200,18768,20601,6,777.3232,3557.534,4.712589,6.911797,7.007847,47.77632,47.959,47.77632,7.284404,47.77632,57,1943
'06/05/2022 14:18:37.400,18769,20800,6,789.4473,3520.075,4.762737,6.985348,6.884899,49.1533,49.35606,49.1533,7.476746,49.1533,56,1999
'06/05/2022 14:18:37.600,18770,21000,6,812.739,3567.596,4.699296,6.892301,6.884899,50.53028,50.73452,50.53028,7.594808,50.53028,56,2055
'06/05/2022 14:18:37.800,18771,21200,6,891.8286,3553.72,4.717646,6.919214,7.007847,51.93185,52.11837,51.93185,8.366419,51.93185,57,2112
'06/05/2022 14:18:38,18772,21400,6,868.3374,3556.148,4.714425,6.91449,6.884899,53.30883,53.50126,53.30883,8.140482,53.30883,56,2168
'06/05/2022 14:18:38.200,18773,21600,6,949.4056,3579.222,4.684032,6.869914,6.884899,54.68581,54.87524,54.68581,8.843099,54.68581,56,2224
'06/05/2022 14:18:38.400,18774,21800,6,941.6855,3623.494,4.626803,6.785978,6.76197,56.0382,56.23244,56.0382,8.664026,56.0382,55,2279
'06/05/2022 14:18:38.600,18775,22000,6,959.335,3602.92,4.653224,6.824728,6.884899,57.41518,57.59738,57.41518,8.876813,57.41518,56,2335
'06/05/2022 14:18:38.800,18776,22200,6,924.8569,3609.006,4.645377,6.813219,6.761951,58.76757,58.96003,58.76757,8.543353,58.76757,55,2390
'06/05/2022 14:18:39,18777,22400,6,968.7248,3661.553,4.578711,6.715443,6.76197,60.11996,60.30312,60.11996,8.820161,60.11996,55,2445
'06/05/2022 14:18:39.200,18778,22600,6,987.427,3621.761,4.629017,6.789225,6.76197,61.47236,61.66096,61.47236,9.08922,61.47236,55,2500
'06/05/2022 14:18:39.400,18779,22801,6,909.4219,3615.7,4.636777,6.800606,6.76197,62.82475,63.02109,62.82475,8.385221,62.82475,55,2555
'06/05/2022 14:18:39.600,18780,23000,6,918.8622,3634.548,4.612731,6.765338,6.76197,64.17715,64.37415,64.17715,8.428326,64.17715,55,2610
'06/05/2022 14:18:39.800,18781,23200,6,978.5054,3593.917,4.66488,6.841824,6.884918,65.55413,65.74252,65.55413,9.076879,65.55413,56,2666
'06/05/2022 14:18:40,18782,23400,6,989.6867,3608.724,4.64574,6.813752,6.76197,66.90652,67.10526,66.90652,9.142932,66.90652,55,2721
'06/05/2022 14:18:40.200,18783,23600,6,975.6349,3560.37,4.708835,6.90629,6.884918,68.28351,68.48652,68.28351,9.135526,68.28351,56,2777
'06/05/2022 14:18:40.400,18784,23800,6,1007.877,3609.678,4.644512,6.811951,6.884918,69.66049,69.8489,69.66049,9.30852,69.66049,56,2833
