CPU:202206051117_CalPoly.CSV
TimeStamp,RecordNumber,TestDuration_mSec,SchoolNumber,Load,PulsePeriod_uSec,SpeedMPH,SpeedC,SpeedCount,Dist,Dist_SpeedC,Dist_Speed,Power1,Distlast,PulseRaw,PulseTotal
'06/05/2022 11:17:29.200,9931,0,14,32.50765,614439.6,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:29.400,9932,200,14,40.27115,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:29.600,9933,400,14,33.17113,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:29.800,9934,600,14,39.89852,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:30,9935,800,14,32.93245,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:30.200,9936,1000,14,35.23454,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:30.400,9937,1200,14,36.25393,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:30.600,9938,1400,14,34.54057,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:30.800,9939,1600,14,34.7159,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:31,9940,1800,14,34.36406,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:31.200,9941,2000,14,34.25083,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:31.400,9942,2200,14,28.81687,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:31.600,9943,2400,14,37.94849,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:31.800,9944,2600,14,39.33398,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:32,9945,2800,14,33.35837,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:32.200,9946,3000,14,35.67755,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:32.400,9947,3200,14,34.9494,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:32.600,9948,3400,14,34.81351,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:32.800,9949,3600,14,37.62952,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:33,9950,3800,14,39.2215,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:33.200,9951,4000,14,36.26925,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:33.400,9952,4200,14,32.71368,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:33.600,9953,4400,14,36.32475,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:33.800,9954,4600,14,33.05997,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:34,9955,4800,14,35.2065,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:34.200,9956,5000,14,35.23714,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:34.400,9957,5200,14,39.55298,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:34.600,9958,5400,14,37.24592,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:34.800,9959,5600,14,34.78694,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:35,9960,5800,14,34.05737,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:35.200,9961,6000,14,34.80848,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:35.400,9962,6200,14,32.65618,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:35.600,9963,6400,14,33.14389,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:35.800,9964,6600,14,34.13937,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:36,9965,6800,14,38.66385,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:36.200,9966,7000,14,38.9419,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:36.400,9967,7200,14,36.06306,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:36.600,9968,7400,14,37.01717,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:36.800,9969,7600,14,37.47306,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:37,9970,7800,14,34.55634,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:37.200,9971,8001,14,36.84422,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:37.400,9972,8200,14,38.35967,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:37.600,9973,8400,14,36.9556,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:37.800,9974,8600,14,34.80241,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:38,9975,8800,14,37.78159,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:38.200,9976,9000,14,36.12797,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:38.400,9977,9200,14,38.38683,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:38.600,9978,9400,14,37.36442,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:38.800,9979,9600,14,33.0895,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:39,9980,9800,14,26.54283,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:39.200,9981,10000,14,40.93655,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:39.400,9982,10200,14,41.57332,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:39.600,9983,10400,14,41.38756,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:39.800,9984,10600,14,47.07995,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:40,9985,10800,14,59.81352,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:40.200,9986,11000,14,42.98894,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:40.400,9987,11200,14,54.66354,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:40.600,9988,11401,14,46.56863,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:40.800,9989,11600,14,56.48961,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:41,9990,11800,14,47.93881,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:41.200,9991,12000,14,49.95553,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:41.400,9992,12200,14,45.87059,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:41.600,9993,12400,14,49.7973,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:41.800,9994,12600,14,49.36738,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:42,9995,12800,14,55.38829,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:42.200,9996,13000,14,60.3002,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:42.400,9997,13200,14,113.6865,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 11:17:42.600,9998,13400,14,246.1695,NAN,0,0,0,0,0,0,0,0,0,0
