CPU:202206051404_Texas A&M Univ.CSV
TimeStamp,RecordNumber,TestDuration_mSec,SchoolNumber,Load,PulsePeriod_uSec,SpeedMPH,SpeedC,SpeedCount,Dist,Dist_SpeedC,Dist_Speed,Power1,Distlast,PulseRaw,PulseTotal
'06/05/2022 14:04:29.600,17075,0,9,3.275454,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:29.800,17076,200,9,3.409628,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:30,17077,400,9,4.180346,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:30.200,17078,600,9,4.709429,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:30.400,17079,800,9,4.319704,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:30.600,17080,1000,9,4.824213,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:30.800,17081,1200,9,5.322729,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:31,17082,1400,9,2.848946,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:31.200,17083,1601,9,3.774561,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:31.400,17084,1800,9,4.775219,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:31.600,17085,2000,9,4.090944,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:31.800,17086,2200,9,5.964302,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:32,17087,2400,9,3.358194,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:32.200,17088,2600,9,5.616171,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:32.400,17089,2800,9,6.454531,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:32.600,17090,3000,9,5.884745,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:32.800,17091,3200,9,5.674118,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:33,17092,3400,9,5.380455,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:33.200,17093,3600,9,5.079319,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:33.400,17094,3800,9,4.331247,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:33.600,17095,4000,9,3.7941,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:33.800,17096,4200,9,5.089458,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:34,17097,4400,9,3.423023,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:34.200,17098,4600,9,3.926722,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:34.400,17099,4800,9,3.463581,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:34.600,17100,5000,9,4.301052,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:34.800,17101,5200,9,3.280634,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:35,17102,5400,9,5.403916,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:35.200,17103,5600,9,6.112465,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:35.400,17104,5800,9,6.062214,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:35.600,17105,6000,9,4.270931,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:35.800,17106,6200,9,6.674776,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:36,17107,6400,9,4.702101,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:36.200,17108,6600,9,10.53036,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:36.400,17109,6800,9,47.99716,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:36.600,17110,7000,9,24.10723,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:36.800,17111,7200,9,5.662573,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:37,17112,7400,9,4.392452,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:37.200,17113,7600,9,7.135992,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:37.400,17114,7800,9,12.85502,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:37.600,17115,8000,9,11.09918,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:37.800,17116,8200,9,7.307173,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:38,17117,8400,9,7.021578,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:38.200,17118,8600,9,34.31142,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:38.400,17119,8800,9,22.1478,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:38.600,17120,9000,9,5.113138,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:38.800,17121,9200,9,3.420286,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:39,17122,9400,9,23.13773,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:39.200,17123,9600,9,24.01701,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:39.400,17124,9800,9,10.96516,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:39.600,17125,10002,9,14.83761,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:39.800,17126,10200,9,22.47995,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:40,17127,10400,9,10.25734,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 14:04:40.200,17128,10600,9,21.20672,NAN,0,0,0,0,0,0,0,0,0,0
