CPU:202206051252_Iowa State.CSV
TimeStamp,RecordNumber,TestDuration_mSec,SchoolNumber,Load,PulsePeriod_uSec,SpeedMPH,SpeedC,SpeedCount,Dist,Dist_SpeedC,Dist_Speed,Power1,Distlast,PulseRaw,PulseTotal
'06/05/2022 12:52:09.200,14380,0,3,501.462,3.847176e+07,0.08382597,0.1229448,0.1229448,0.02458895,0.02458895,0.02458895,0.08358906,0.02458895,1,1
'06/05/2022 12:52:09.400,14381,200,3,478.3418,108213.5,0.1549269,0.2272262,0.1229448,0.0491779,0.07003419,0.0491779,0.1473663,0.0491779,1,2
'06/05/2022 12:52:09.600,14382,400,3,436.1802,114362.5,0.146597,0.2150089,0.2458895,0.0983558,0.113036,0.0983558,0.1271521,0.0983558,2,4
'06/05/2022 12:52:09.800,14383,600,3,536.6658,141432.6,0.1185384,0.1738564,0.1229448,0.1229448,0.1478072,0.1229448,0.1265016,0.1229448,1,5
'06/05/2022 12:52:10,14384,800,3,549.99,166691.7,0.1005761,0.1475116,0.2458895,0.1721227,0.1773096,0.1721227,0.1099974,0.1721227,2,7
'06/05/2022 12:52:10.200,14385,1000,3,282.4301,137834.9,0.1216324,0.1783942,0.1229447,0.1967116,0.2129884,0.1967116,0.0683114,0.1967116,1,8
'06/05/2022 12:52:10.400,14386,1200,3,192.0411,137834.9,0.1216324,0.1783942,0,0.1967116,0.2486673,0.1967116,0.046449,0.1967116,0,8
'06/05/2022 12:52:10.600,14387,1401,3,142.088,368068.2,0.04554915,0.06680542,0.1229447,0.2213005,0.2620283,0.2213005,0.01286976,0.2213005,1,9
'06/05/2022 12:52:10.800,14388,1600,3,133.6342,368068.2,0.04554915,0.06680542,0,0.2213005,0.2753894,0.2213005,0.01210405,0.2213005,0,9
'06/05/2022 12:52:11,14389,1800,3,121.1854,368068.2,0.04554915,0.06680542,0,0.2213005,0.2887505,0.2213005,0.01097649,0.2213005,0,9
'06/05/2022 12:52:11.200,14390,2000,3,157.8157,633982.2,0.02644426,0.03878492,0.1229447,0.2458895,0.2965075,0.2458895,0.008298786,0.2458895,1,10
'06/05/2022 12:52:11.400,14391,2200,3,162.2858,633982.2,0.02644426,0.03878492,0,0.2458895,0.3042645,0.2458895,0.008533844,0.2458895,0,10
