CPU:202206051232_Univ of Kentucky.CSV
TimeStamp,RecordNumber,TestDuration_mSec,SchoolNumber,Load,PulsePeriod_uSec,SpeedMPH,SpeedC,SpeedCount,Dist,Dist_SpeedC,Dist_Speed,Power1,Distlast,PulseRaw,PulseTotal
'06/05/2022 12:32:52.200,12756,0,18,192.6794,NAN,0,0,0,0,0,0,0,0,0,0
'06/05/2022 12:32:52.400,12757,200,18,99.53755,8.204808e+07,0.08382597,0.1229448,0.1229448,0.02458895,0.02458895,0.02458895,0.01659199,0.02458895,1,1
'06/05/2022 12:32:52.600,12758,399,18,39.64468,8.204808e+07,0.0002043338,0.0002996895,0,0.02458895,0.02464889,0.02458895,1.61086e-05,0.02458895,0,1
'06/05/2022 12:32:52.800,12759,599,18,32.18488,8.204808e+07,0.0002043338,0.0002996895,0,0.02458895,0.02470883,0.02458895,1.30775e-05,0.02458895,0,1
'06/05/2022 12:32:53,12760,799,18,39.22691,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:53.200,12761,999,18,34.01597,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:53.400,12762,1199,18,50.91136,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:53.600,12763,1399,18,28.32664,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:53.800,12764,1599,18,40.40925,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:54,12765,1799,18,36.16559,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:54.200,12766,1999,18,43.77608,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:54.400,12767,2199,18,32.56905,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:54.600,12768,2399,18,36.73722,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:54.800,12769,2599,18,43.57144,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:55,12770,2799,18,30.10541,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:55.200,12771,2999,18,43.68024,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:55.400,12772,3199,18,32.9228,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:55.600,12773,3399,18,37.02422,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:55.800,12774,3599,18,43.61067,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:56,12775,3799,18,39.66222,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:56.200,12776,3999,18,34.84396,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:56.400,12777,4199,18,35.04119,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:56.600,12778,4399,18,41.48606,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:56.800,12779,4599,18,32.18546,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:57,12780,4799,18,36.91432,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:57.200,12781,4999,18,40.0219,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:57.400,12782,5199,18,33.12824,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:57.600,12783,5399,18,37.69666,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:57.800,12784,5599,18,41.18804,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:58,12785,5799,18,33.55298,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:58.200,12786,5999,18,40.4538,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:58.400,12787,6199,18,47.07526,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:58.600,12788,6399,18,37.89462,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:58.800,12789,6599,18,42.3455,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:59,12790,6799,18,36.02408,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:59.200,12791,6999,18,37.7287,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:59.400,12792,7199,18,38.62923,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:59.600,12793,7399,18,37.922,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:32:59.800,12794,7599,18,40.50531,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:33:00,12795,7799,18,37.59497,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:33:00.200,12796,7999,18,39.31625,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:33:00.400,12797,8199,18,45.09765,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:33:00.600,12798,8399,18,34.59976,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:33:00.800,12799,8599,18,37.0739,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:33:01,12800,8799,18,42.58576,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:33:01.200,12801,8999,18,39.36517,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:33:01.400,12802,9199,18,45.71886,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:33:01.600,12803,9399,18,38.8856,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:33:01.800,12804,9599,18,36.80037,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:33:02,12805,9799,18,43.11654,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:33:02.200,12806,9999,18,40.83682,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:33:02.400,12807,10199,18,46.69118,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:33:02.600,12808,10399,18,39.17268,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:33:02.800,12809,10599,18,47.94842,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:33:03,12810,10799,18,40.12797,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:33:03.200,12811,11000,18,47.48335,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:33:03.400,12812,11199,18,40.05818,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:33:03.600,12813,11399,18,41.61648,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
'06/05/2022 12:33:03.800,12814,11599,18,36.76077,NAN,0,0,0,0.02458895,0.02470883,0.02458895,0,0.02458895,0,1
