Time (s),AI 2/Load Cell of Pull Sled (lbf),Formula 2/Pull Sled Speed (mph),Formula 6/Sled Pull Distance (ft)
0.00000000,1114.10559082031,3.04144694927548,0
0.00500000,1146.63342285156,2.95251043665372,0.0245901639142704
0.01000000,1160.60229492188,2.86357392403196,0.0491803278285407
0.01500000,1163.36547851562,2.86795843092509,0.0737704917428111
0.02000000,1158.21130371094,2.90111711095945,0.0983606556570814
0.02500000,1151.79028320312,2.88830922116028,0.122950819571352
0.03000000,1141.03405761719,2.99327926902629,0.147540983485622
0.03500000,1114.16162109375,2.92006783686713,0.147540983485622
0.04000000,1093.37561035156,2.95798639664483,0.172131147399892
0.04500000,1066.29870605469,2.99072097521007,0.196721311314163
0.05000000,1026.95654296875,3.06463240249789,0.221311475228433
0.05500000,984.330383300781,3.08193702834905,0.245901639142704
0.06000000,965.917053222656,3.05689506951656,0.270491803056974
0.06500000,966.724792480469,3.05162247763185,0.295081966971244
0.07000000,976.270202636719,3.05729200283198,0.319672130885515
0.07500000,991.302917480469,3.03870780351357,0.344262294799785
0.08000000,997.4677734375,3.00893026921607,0.368852458714055
0.08500000,1006.62823486328,2.96366274293119,0.368852458714055
0.09000000,1026.72277832031,2.9948175096816,0.393442622628326
0.09500000,1070.3330078125,2.967530289585,0.418032786542596
0.10000000,1103.19396972656,2.98719701715151,0.442622950456866
0.10500000,1118.83984375,3.00755602806419,0.467213114371137
0.11000000,1139.63427734375,2.995040775878,0.491803278285407
0.11500000,1141.59545898438,3.00418509005229,0.516393442199678
0.12000000,1120.17529296875,3.06734426953777,0.540983606113948
0.12500000,1069.39929199219,3.08388463432219,0.565573770028218
0.13000000,1005.86676025391,3.08219890458815,0.590163933942489
0.13500000,934.586120605469,3.07987625778525,0.614754097856759
0.14000000,886.899658203125,3.04957922616761,0.614754097856759
0.14500000,875.51904296875,3.09302406678135,0.639344261771029
0.15000000,873.560668945313,3.08153245004793,0.6639344256853
0.15500000,884.052368164062,3.13040879900499,0.68852458959957
0.16000000,897.728698730469,3.10086292622491,0.71311475351384
0.16500000,901.802185058594,3.04220149604723,0.737704917428111
0.17000000,886.891235351562,3.05942305973858,0.762295081342381
0.17500000,888.986755371094,3.07167095988745,0.786885245256651
0.18000000,901.457824707031,3.04857990908235,0.811475409170922
0.18500000,911.589782714844,3.15936611219774,0.836065573085192
0.19000000,918.839477539063,3.0803990048564,0.860655736999463
0.19500000,908.374389648438,3.10312290864982,0.885245900913733
0.20000000,905.878479003906,3.18682268400508,0.909836064828003
0.20500000,887.992919921875,3.15816494397838,0.909836064828003
0.21000000,871.21875,3.19873958545212,0.934426228742274
0.21500000,841.692199707031,3.18748386094874,0.959016392656544
0.22000000,806.528564453125,3.19363433457143,0.983606556570814
0.22500000,782.130981445313,3.2294797971052,1.00819672048508
0.23000000,776.229309082031,3.13984706435285,1.03278688439936
0.23500000,783.775756835938,3.16338759245307,1.05737704831363
0.24000000,787.243103027344,3.12276664792208,1.0819672122279
0.24500000,797.120300292969,3.09875314921543,1.10655737614217
0.25000000,782.297546386719,3.11430550897911,1.13114754005644
0.25500000,769.323913574219,3.1381514522389,1.15573770397071
0.26000000,755.455871582031,3.18936096017595,1.18032786788498
0.26500000,743.026794433594,3.13128501019449,1.20491803179925
0.27000000,716.546264648438,3.19781509114893,1.22950819571352
0.27500000,690.905639648438,3.190541093309,1.25409835962779
0.28000000,679.347229003906,3.29874886435135,1.27868852354206
0.28500000,655.856750488281,3.27442194867353,1.30327868745633
0.29000000,658.383422851562,3.26321521212976,1.3278688513706
0.29500000,685.34130859375,3.33757122488045,1.35245901528487
0.30000000,726.433227539063,3.34605293470907,1.37704917919914
0.30500000,756.007385253906,3.31736696137368,1.40163934311341
0.31000000,793.571716308594,3.27456375953379,1.42622950702768
0.31500000,816.813049316406,3.30144642271485,1.45081967094195
0.32000000,819.913696289063,3.27026259396138,1.47540983485622
0.32500000,824.78369140625,3.31182884805692,1.47540983485622
0.33000000,826.284301757812,3.29107769108735,1.49999999877049
0.33500000,832.009582519531,3.22751804886954,1.52459016268476
0.34000000,822.377380371094,3.28283496743989,1.54918032659903
0.34500000,837.394714355469,3.28695287985331,1.5737704905133
0.35000000,841.133666992188,3.32794189230139,1.59836065442757
0.35500000,846.006469726563,3.31128549401357,1.62295081834184
0.36000000,859.609985351562,3.28309633493291,1.64754098225611
0.36500000,893.392028808594,3.29513843023587,1.67213114617038
0.37000000,915.307739257812,3.28876558169421,1.69672131008465
0.37500000,911.896362304687,3.39104847337977,1.72131147399893
0.38000000,896.425476074219,3.35335491164226,1.7459016379132
0.38500000,868.053771972656,3.30262652683362,1.77049180182747
0.39000000,854.497802734375,3.37296811885013,1.79508196574174
0.39500000,854.593017578125,3.31588924655222,1.81967212965601
0.40000000,854.191284179688,3.46387785599212,1.84426229357028
0.40500000,833.354858398438,3.38710825154768,1.86885245748455
0.41000000,828.379821777344,3.34871873740955,1.89344262139882
0.41500000,830.697937011719,3.41848520918093,1.91803278531309
0.42000000,853.776916503906,3.33855696385141,1.94262294922736
0.42500000,886.437683105469,3.33476562950666,1.96721311314163
0.43000000,916.281982421875,3.37225583107091,1.9918032770559
0.43500000,928.971435546875,3.34709742212043,2.01639344097017
0.44000000,922.48046875,3.35930859061914,2.04098360488444
0.44500000,920.716674804687,3.34658007667164,2.06557376879871
0.45000000,900.428955078125,3.42555352423189,2.09016393271298
0.45500000,880.860778808594,3.33350150314886,2.11475409662725
0.46000000,863.001770019531,3.40358300966223,2.13934426054152
